wordList,condition,conditionCode,audioFile,trialType,corrFlash,corrBeeps,f1Start,f2Start,f3Start,f4Start,b1Start,b2Start,b3Start,b4Start,f1Color,f2Color,f3Color,f4Color,b1Vol,b2Vol,b3Vol,b4Vol,crossColor,crossContrast,firstResp,wordPresentation.thisRepN,wordPresentation.thisTrialN,wordPresentation.thisN,wordPresentation.thisIndex,flashPractice.thisRepN,flashPractice.thisTrialN,flashPractice.thisN,flashPractice.thisIndex,beepPractice.thisRepN,beepPractice.thisTrialN,beepPractice.thisN,beepPractice.thisIndex,practiceLoops.thisRepN,practiceLoops.thisTrialN,practiceLoops.thisN,practiceLoops.thisIndex,overarchingBreak.thisRepN,overarchingBreak.thisTrialN,overarchingBreak.thisN,overarchingBreak.thisIndex,SIFI_VisualTrials.thisRepN,SIFI_VisualTrials.thisTrialN,SIFI_VisualTrials.thisN,SIFI_VisualTrials.thisIndex,SIFI_AudTrials.thisRepN,SIFI_AudTrials.thisTrialN,SIFI_AudTrials.thisN,SIFI_AudTrials.thisIndex,SifiLoops.thisRepN,SifiLoops.thisTrialN,SifiLoops.thisN,SifiLoops.thisIndex,welcomeTxt.started,welcomeTxt.stopped,goOnAndStart.keys,goOnAndStart.rt,goOnAndStart.started,goOnAndStart.stopped,helloWordTest.started,helloWordTest.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,preWordFixCross.started,preWordFixCross.stopped,wordText_2.started,wordText_2.stopped,wordListTime,text_7.started,text_7.stopped,text_8.started,text_8.stopped,helloInstr.started,helloInstr.stopped,beginPractPress.keys,beginPractPress.rt,beginPractPress.started,beginPractPress.stopped,text_4.started,text_4.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,practiceTypeHeader.started,practiceTypeHeader.stopped,fillInText.started,fillInText.stopped,firstResponseQ,flashCondition,flashCode,crossSetup.started,crossSetup.stopped,gratP1.started,gratP1.stopped,gratP2.started,gratP2.stopped,gratP3.started,gratP3.stopped,gratP4.started,gratP4.stopped,practiceBeep1.started,practiceBeep1.stopped,practiceBeeps2.started,practiceBeeps2.stopped,practiceBeeps3.started,practiceBeeps3.stopped,practiceBeeps4.started,practiceBeeps4.stopped,text_2.started,text_2.stopped,Border_1V.started,Border_1V.stopped,Border_2V.started,Border_2V.stopped,Border_3V.started,Border_3V.stopped,Border_4V.started,Border_4V.stopped,R1GeneralPrompt_3.started,R1GeneralPrompt_3.stopped,flashPromptTxt_2.started,flashPromptTxt_2.stopped,mouseClick1Vis.x,mouseClick1Vis.y,mouseClick1Vis.leftButton,mouseClick1Vis.midButton,mouseClick1Vis.rightButton,mouseClick1Vis.time,mouseClick1Vis.clicked_name,mouseClick1Vis.started,mouseClick1Vis.stopped,clickCounter,flashClick,flashRespNum,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,polygonVis_F1.started,polygonVis_F1.stopped,polygonVis_F2.started,polygonVis_F2.stopped,polygonVis_F3.started,polygonVis_F3.stopped,polygonVis_F4.started,polygonVis_F4.stopped,flashVisOpt1.started,flashVisOpt1.stopped,flashVisOpt2.started,flashVisOpt2.stopped,flashVisOpt3.started,flashVisOpt3.stopped,flashVisOpt4.started,flashVisOpt4.stopped,flashPic.started,flashPic.stopped,rollingOnVis.started,rollingOnVis.stopped,text_5.started,text_5.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,Border_1A.started,Border_1A.stopped,Border_2A.started,Border_2A.stopped,Border_3A.started,Border_3A.stopped,Border_4A.started,Border_4A.stopped,R1GeneralPrompt_4.started,R1GeneralPrompt_4.stopped,beepPrompt_uniAud.started,beepPrompt_uniAud.stopped,mouseClickAudB.x,mouseClickAudB.y,mouseClickAudB.leftButton,mouseClickAudB.midButton,mouseClickAudB.rightButton,mouseClickAudB.time,mouseClickAudB.clicked_name,mouseClickAudB.started,mouseClickAudB.stopped,beepClick,beepRespNum,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,polygonAud_B1.started,polygonAud_B1.stopped,polygonAud_B2.started,polygonAud_B2.stopped,polygonAud_B3.started,polygonAud_B3.stopped,polygonAud_B4.started,polygonAud_B4.stopped,beepAudOpt1.started,beepAudOpt1.stopped,beepAudOpt2.started,beepAudOpt2.stopped,beepAudOpt3.started,beepAudOpt3.stopped,beepAudOpt4.started,beepAudOpt4.stopped,speakerPic.started,speakerPic.stopped,rollingOnAud.started,rollingOnAud.stopped,text_6.started,text_6.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,Border_0F.started,Border_0F.stopped,Border_1F.started,Border_1F.stopped,Border_2F.started,Border_2F.stopped,Border_3F.started,Border_3F.stopped,Border_0B.started,Border_0B.stopped,Border_1B.started,Border_1B.stopped,Border_2B.started,Border_2B.stopped,Border_3B.started,Border_3B.stopped,R1GeneralPrompt_2.started,R1GeneralPrompt_2.stopped,flashPromptTxt.started,flashPromptTxt.stopped,beepPromptTxt.started,beepPromptTxt.stopped,mouseClick1.x,mouseClick1.y,mouseClick1.leftButton,mouseClick1.midButton,mouseClick1.rightButton,mouseClick1.time,mouseClick1.clicked_name,mouseClick1.started,mouseClick1.stopped,mouseClickB.x,mouseClickB.y,mouseClickB.leftButton,mouseClickB.midButton,mouseClickB.rightButton,mouseClickB.time,mouseClickB.clicked_name,mouseClickB.started,mouseClickB.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,polygonF0.started,polygonF0.stopped,polygonF2.started,polygonF2.stopped,polygonF3.started,polygonF3.stopped,polygonF1.started,polygonF1.stopped,polygonB0.started,polygonB0.stopped,polygonB1.started,polygonB1.stopped,polygonB2.started,polygonB2.stopped,polygonB3.started,polygonB3.stopped,flashOpt0.started,flashOpt0.stopped,flashOpt1.started,flashOpt1.stopped,flashOpt2.started,flashOpt2.stopped,flashOpt3.started,flashOpt3.stopped,beepOpt0.started,beepOpt0.stopped,beepOpt1.started,beepOpt1.stopped,beepOpt2.started,beepOpt2.stopped,beepOpt3.started,beepOpt3.stopped,flashPicBisen.started,flashPicBisen.stopped,beepPicBisen.started,beepPicBisen.stopped,rollingOn.started,rollingOn.stopped,goToTask.started,goToTask.stopped,spaceToStart.keys,spaceToStart.rt,spaceToStart.started,spaceToStart.stopped,flashGoGo.started,flashGoGo.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,grat1.started,grat1.stopped,grat2.started,grat2.stopped,grat3.started,grat3.stopped,grat4.started,grat4.stopped,b1Test.started,b1Test.stopped,b2Test.started,b2Test.stopped,b3Test.started,b3Test.stopped,b4Test.started,b4Test.stopped,text.started,text.stopped,beepGoGo.started,beepGoGo.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,bisenGoGo.started,bisenGoGo.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,breatheBro.started,breatheBro.stopped,image.started,image.stopped,moveOnTxt.started,moveOnTxt.stopped,keysToMoveOn.keys,keysToMoveOn.rt,keysToMoveOn.started,keysToMoveOn.stopped,topAppTxt.started,topAppTxt.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,3F2B,17,,,3,2,5,11,17,20,9,15,20,21,0,0,0,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,11,11,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,3F2B,17,1240.6741291920189,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF2'],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB2'],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,"[0.10416666666666667, 0.06380208333333333, 0.036458333333333336]","[0.03515625, 0.07291666666666667, -0.23177083333333334]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.3492572759860195, 0.7594561069854535, 1.179886934987735]",['polygonF2'],0.007732034660875797,None,[],[],[],[],[],[],[],0.007732034660875797,None,space,0.05690953799057752,1243.754863993032,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,1242.6346355699934,None,,,,,,,,,,,,,1241.4243391400087,1241.4341840060079,1241.4842449920252,1241.49421015603,1241.544316782034,1241.5542693349998,1241.5742471039994,1241.584277646034,1241.464210223715,None,1241.5241784317361,None,1241.574378565728,None,1241.5842465456983,None,1241.584277646034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,1F3B,8,,,1,3,12,19,20,21,5,11,17,20,0,1,1,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,12,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1F3B,8,1243.8547948310152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF1'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB3'],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,"[-0.0703125, 0.24088541666666666]","[0.08072916666666667, -0.24479166666666666]","[1, 1]","[0, 0]","[0, 0]","[0.39871988899540156, 0.7788831539801322]",['polygonF1'],0.007694503641687334,None,[],[],[],[],[],[],[],0.007694503641687334,None,space,0.021989936009049416,1246.605773688003,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,1245.8254306500312,None,,,,,,,,,,,,,1244.6752241240465,1244.6851510780398,1244.7452247890178,1244.7551822130335,1244.7551822130335,1244.765143032011,1244.765143032011,1244.7751895310357,1244.605033305724,None,1244.6650314147294,None,1244.7251717147476,None,1244.7552242307167,None,1244.7751895310357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,f,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F2B,2,1246.6857478320017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF0'],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB2'],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,"[0.057291666666666664, -0.3033854166666667, -0.25390625]","[-0.2799479166666667, 0.11848958333333333, 0.10416666666666667]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.8789834139752202, 1.2491373209632002, 1.449261725996621]",['polygonF0'],0.007699795649386942,None,[],[],[],[],[],[],[],0.007699795649386942,None,space,0.27295084798242897,1250.0667848490411,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,1248.6262719620136,None,,,,,,,,,,,,,1247.3859654440312,1247.3958758700173,1247.4459243100137,1247.45600641903,1247.5059551320155,1247.5159564610221,1247.5659576380276,1247.5760626110132,1247.4758872006962,None,1247.5359571007023,None,1247.5860620527121,None,1247.5959313007363,None,1247.5760626110132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,2F3B,13,,,2,3,9,15,20,21,5,11,17,20,0,0,1,1,1,1,1,0,white,1,f,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,14,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2F3B,13,1250.4072506480152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF1'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB3'],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,"[-0.07291666666666667, 0.24609375]","[0.06640625, -0.2994791666666667]","[1, 1]","[0, 0]","[0, 0]","[0.38931578502524644, 0.6991329599986784]",['polygonF1'],0.00766966468654573,None,[],[],[],[],[],[],[],0.00766966468654573,None,space,0.09821923903655261,1253.0176736389985,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,1252.3775391030358,None,,,,,,,,,,,,,1251.1969316420145,1251.2069672920043,1251.2569858420175,1251.2669741390273,1251.3071211090428,1251.3171523300116,1251.3171523300116,1251.327052800043,1251.1570276286977,None,1251.2169667337032,None,1251.2769735807262,None,1251.3069875217218,None,1251.327052800043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,2F0B,10,,,2,0,9,15,20,21,0,6,12,18,0,0,1,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,15,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,2F0B,10,1253.1575888569932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF1'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB0'],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,"[-0.08984375, -0.21223958333333334]","[0.07682291666666667, -0.24088541666666666]","[1, 1]","[0, 0]","[0, 0]","[0.6886761949863285, 0.9593270049663261]",['polygonF1'],0.0073081476730294526,None,[],[],[],[],[],[],[],0.0073081476730294526,None,space,0.061226602003443986,1256.0785331050283,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,1255.1281955850427,None,,,,,,,,,,,,,1253.9479204789968,1253.9578999270452,1254.007781888009,1254.0178300190018,1254.0578486000304,1254.067932029022,1254.067932029022,1254.0778588930261,1253.8577804377012,None,1253.9177343546937,None,1253.9778443277057,None,1254.0378726247175,None,1254.0778588930261,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,16,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F1B,1,1256.2285495990072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF0'],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB1'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,"[-0.21354166666666666, -0.033854166666666664, -0.053385416666666664]","[0.09895833333333333, -0.17447916666666666, -0.2109375]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.5795506949652918, 0.9501469589886256, 1.0590331809944473]",['polygonF0'],0.007682700641453266,None,[],[],[],[],[],[],[],0.007682700641453266,None,space,0.08836232300382107,1259.2194019799936,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,1258.1690441480023,None,,,,,,,,,,,,,1256.928829741024,1256.938724097039,1256.9887335720123,1256.9988044620259,1257.0486807110137,1257.0586388370139,1257.1088862449978,1257.1187805450172,1257.048806840746,None,1257.1188856866968,None,1257.1287799867162,None,1257.1387633637235,None,1257.1187805450172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,2F3B,13,,,2,3,9,15,20,21,5,11,17,20,0,0,1,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,17,17,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,2F3B,13,1259.3593357870122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF1'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB3'],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,"[-0.053385416666666664, 0.2721354166666667]","[0.0859375, -0.2604166666666667]","[1, 1]","[0, 0]","[0, 0]","[0.33875598199665546, 0.659001165011432]",['polygonF1'],0.007674443710129708,None,[],[],[],[],[],[],[],0.007674443710129708,None,space,0.047512974007986486,1261.980301500007,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,1261.3300199210062,None,,,,,,,,,,,,,1260.1496163090342,1260.1595060260152,1260.2096098160255,1260.2196442100103,1260.2596296800184,1260.2696158050094,1260.2696158050094,1260.2796214850387,1260.1094811207324,None,1260.169505467714,None,1260.2296436517092,None,1260.2596009257425,None,1260.2796214850387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,3F3B,18,,,3,3,5,11,17,20,5,11,17,20,0,0,0,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,18,18,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,3F3B,18,1262.0604470370454,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF2'],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB3'],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,"[0.02734375, 0.22526041666666666]","[0.07942708333333333, -0.23177083333333334]","[1, 1]","[0, 0]","[0, 0]","[0.33944537298521027, 0.6587179119815119]",['polygonF2'],0.0073096356936730444,None,[],[],[],[],[],[],[],0.0073096356936730444,None,space,0.036717783950734884,1264.6710439430317,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,1264.0207305000513,None,,,,,,,,,,,,,1262.8104399360018,1262.8203780690092,1262.8704054660047,1262.8803701170254,1262.9303689399967,1262.9403599560028,1262.9603388170362,1262.9703066140064,1262.8103022817115,None,1262.870392899745,None,1262.9303260487097,None,1262.9605512507435,None,1262.9703066140064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,19,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1F0B,5,1264.7609668660443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF1'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB0'],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,"[-0.05859375, -0.22005208333333334]","[0.08463541666666667, -0.23307291666666666]","[1, 1]","[0, 0]","[0, 0]","[0.3892138149822131, 0.7490548929781653]",['polygonF1'],0.007743684749584645,None,[],[],[],[],[],[],[],0.007743684749584645,None,space,0.07597364200046286,1267.4717897550436,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,1266.7314866730012,None,,,,,,,,,,,,,1265.5812328380416,1265.5912161780288,1265.6511897120508,1265.6612124950043,1265.6612124950043,1265.6712139520096,1265.6712139520096,1265.6811106590321,1265.4610888257332,None,1265.521181995707,None,1265.5810322507343,None,1265.6412179267093,None,1265.6811106590321,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,2F2B,12,,,2,2,9,15,20,21,9,15,20,21,0,0,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,20,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,2F2B,12,1267.601788164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF1'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB2'],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,"[-0.10416666666666667, 0.11197916666666667]","[0.10677083333333333, -0.29296875]","[1, 1]","[0, 0]","[0, 0]","[0.3494981830008328, 0.7091680419980548]",['polygonF1'],0.0074469976825639606,None,[],[],[],[],[],[],[],0.0074469976825639606,None,space,0.06528774800244719,1270.2824770670268,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,1269.5723590530106,None,,,,,,,,,,,,,1268.3918608460226,1268.4018907720456,1268.452006025007,1268.4619368040003,1268.5019272789941,1268.5119194019935,1268.5119194019935,1268.5220256620087,1268.3919084477413,None,1268.4518915277033,None,1268.50195357473,None,1268.511926720693,None,1268.5220256620087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
