wordList,condition,conditionCode,audioFile,trialType,corrFlash,corrBeeps,f1Start,f2Start,f3Start,f4Start,b1Start,b2Start,b3Start,b4Start,f1Color,f2Color,f3Color,f4Color,b1Vol,b2Vol,b3Vol,b4Vol,crossColor,crossContrast,firstResp,toneHz1,audioFile1,playNumber1,toneHz2,audioFile2,playNum2,cond,ravenProblem,wordPresentation.thisRepN,wordPresentation.thisTrialN,wordPresentation.thisN,wordPresentation.thisIndex,flashPractice.thisRepN,flashPractice.thisTrialN,flashPractice.thisN,flashPractice.thisIndex,beepPractice.thisRepN,beepPractice.thisTrialN,beepPractice.thisN,beepPractice.thisIndex,practiceLoops.thisRepN,practiceLoops.thisTrialN,practiceLoops.thisN,practiceLoops.thisIndex,overarchingBreak.thisRepN,overarchingBreak.thisTrialN,overarchingBreak.thisN,overarchingBreak.thisIndex,SIFI_VisualTrials.thisRepN,SIFI_VisualTrials.thisTrialN,SIFI_VisualTrials.thisN,SIFI_VisualTrials.thisIndex,SIFI_AudTrials.thisRepN,SIFI_AudTrials.thisTrialN,SIFI_AudTrials.thisN,SIFI_AudTrials.thisIndex,SifiLoops.thisRepN,SifiLoops.thisTrialN,SifiLoops.thisN,SifiLoops.thisIndex,pitchPracticeLoop.thisRepN,pitchPracticeLoop.thisTrialN,pitchPracticeLoop.thisN,pitchPracticeLoop.thisIndex,repeatPitch.thisRepN,repeatPitch.thisTrialN,repeatPitch.thisN,repeatPitch.thisIndex,pitchTestFull.thisRepN,pitchTestFull.thisTrialN,pitchTestFull.thisN,pitchTestFull.thisIndex,ravenPracticeLoop.thisRepN,ravenPracticeLoop.thisTrialN,ravenPracticeLoop.thisN,ravenPracticeLoop.thisIndex,ravenTestLoop.thisRepN,ravenTestLoop.thisTrialN,ravenTestLoop.thisN,ravenTestLoop.thisIndex,welcomeTxt.started,welcomeTxt.stopped,goOnAndStart.keys,goOnAndStart.rt,goOnAndStart.started,goOnAndStart.stopped,helloWordTest.started,helloWordTest.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,preWordFixCross.started,preWordFixCross.stopped,wordText_2.started,wordText_2.stopped,wordListTime,text_7.started,text_7.stopped,text_8.started,text_8.stopped,helloInstr.started,helloInstr.stopped,beginPractPress.keys,beginPractPress.rt,beginPractPress.started,beginPractPress.stopped,text_4.started,text_4.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,practiceTypeHeader.started,practiceTypeHeader.stopped,fillInText.started,fillInText.stopped,firstResponseQ,flashCondition,flashCode,crossSetup.started,crossSetup.stopped,gratP1.started,gratP1.stopped,gratP2.started,gratP2.stopped,gratP3.started,gratP3.stopped,gratP4.started,gratP4.stopped,practiceBeep1.started,practiceBeep1.stopped,practiceBeeps2.started,practiceBeeps2.stopped,practiceBeeps3.started,practiceBeeps3.stopped,practiceBeeps4.started,practiceBeeps4.stopped,text_2.started,text_2.stopped,R1GeneralPrompt_3.started,R1GeneralPrompt_3.stopped,flashPromptTxt_2.started,flashPromptTxt_2.stopped,mouseClick1Vis.x,mouseClick1Vis.y,mouseClick1Vis.leftButton,mouseClick1Vis.midButton,mouseClick1Vis.rightButton,mouseClick1Vis.time,mouseClick1Vis.clicked_name,mouseClick1Vis.started,mouseClick1Vis.stopped,clickCounter,flashClick,flashRespNum,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,polygonVis_F1.started,polygonVis_F1.stopped,polygonVis_F2.started,polygonVis_F2.stopped,polygonVis_F3.started,polygonVis_F3.stopped,polygonVis_F4.started,polygonVis_F4.stopped,flashVisOpt1.started,flashVisOpt1.stopped,flashVisOpt2.started,flashVisOpt2.stopped,flashVisOpt3.started,flashVisOpt3.stopped,flashVisOpt4.started,flashVisOpt4.stopped,flashPic.started,flashPic.stopped,rollingOnVis.started,rollingOnVis.stopped,text_5.started,text_5.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,R1GeneralPrompt_4.started,R1GeneralPrompt_4.stopped,beepPrompt_uniAud.started,beepPrompt_uniAud.stopped,mouseClickAudB.x,mouseClickAudB.y,mouseClickAudB.leftButton,mouseClickAudB.midButton,mouseClickAudB.rightButton,mouseClickAudB.time,mouseClickAudB.clicked_name,mouseClickAudB.started,mouseClickAudB.stopped,beepClick,beepRespNum,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,polygonAud_B1.started,polygonAud_B1.stopped,polygonAud_B2.started,polygonAud_B2.stopped,polygonAud_B3.started,polygonAud_B3.stopped,polygonAud_B4.started,polygonAud_B4.stopped,beepAudOpt1.started,beepAudOpt1.stopped,beepAudOpt2.started,beepAudOpt2.stopped,beepAudOpt3.started,beepAudOpt3.stopped,beepAudOpt4.started,beepAudOpt4.stopped,speakerPic.started,speakerPic.stopped,rollingOnAud.started,rollingOnAud.stopped,text_6.started,text_6.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,R1GeneralPrompt_2.started,R1GeneralPrompt_2.stopped,flashPromptTxt.started,flashPromptTxt.stopped,beepPromptTxt.started,beepPromptTxt.stopped,mouseClick1.x,mouseClick1.y,mouseClick1.leftButton,mouseClick1.midButton,mouseClick1.rightButton,mouseClick1.time,mouseClick1.clicked_name,mouseClick1.started,mouseClick1.stopped,mouseClickB.x,mouseClickB.y,mouseClickB.leftButton,mouseClickB.midButton,mouseClickB.rightButton,mouseClickB.time,mouseClickB.clicked_name,mouseClickB.started,mouseClickB.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,polygonF0.started,polygonF0.stopped,polygonF2.started,polygonF2.stopped,polygonF3.started,polygonF3.stopped,polygonF1.started,polygonF1.stopped,polygonB0.started,polygonB0.stopped,polygonB1.started,polygonB1.stopped,polygonB2.started,polygonB2.stopped,polygonB3.started,polygonB3.stopped,flashOpt0.started,flashOpt0.stopped,flashOpt1.started,flashOpt1.stopped,flashOpt2.started,flashOpt2.stopped,flashOpt3.started,flashOpt3.stopped,beepOpt0.started,beepOpt0.stopped,beepOpt1.started,beepOpt1.stopped,beepOpt2.started,beepOpt2.stopped,beepOpt3.started,beepOpt3.stopped,flashPicBisen.started,flashPicBisen.stopped,beepPicBisen.started,beepPicBisen.stopped,rollingOn.started,rollingOn.stopped,goToTask.started,goToTask.stopped,spaceToStart.keys,spaceToStart.rt,spaceToStart.started,spaceToStart.stopped,flashGoGo.started,flashGoGo.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,grat1.started,grat1.stopped,grat2.started,grat2.stopped,grat3.started,grat3.stopped,grat4.started,grat4.stopped,b1Test.started,b1Test.stopped,b2Test.started,b2Test.stopped,b3Test.started,b3Test.stopped,b4Test.started,b4Test.stopped,text.started,text.stopped,beepGoGo.started,beepGoGo.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,bisenGoGo.started,bisenGoGo.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,breatheBro.started,breatheBro.stopped,image.started,image.stopped,moveOnTxt.started,moveOnTxt.stopped,keysToMoveOn.keys,keysToMoveOn.rt,keysToMoveOn.started,keysToMoveOn.stopped,topAppTxt.started,topAppTxt.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,holdHereTxt.started,holdHereTxt.stopped,holdKeys.keys,holdKeys.rt,holdKeys.started,holdKeys.stopped,helloPitches.started,helloPitches.stopped,PitchLetsGo.keys,PitchLetsGo.rt,PitchLetsGo.started,PitchLetsGo.stopped,cross_hold.started,cross_hold.stopped,tone1.started,tone1.stopped,tone2.started,tone2.stopped,getResponse.keys,getResponse.rt,getResponse.started,getResponse.stopped,responsePrompt.started,responsePrompt.stopped,feedbackWriting.started,feedbackWriting.stopped,PlsGoTxt.started,PlsGoTxt.stopped,LetsGoAlready.keys,LetsGoAlready.rt,LetsGoAlready.started,LetsGoAlready.stopped,RavenInstrTxt.started,RavenInstrTxt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ravenProbIm.started,ravenProbIm.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_9.started,text_9.stopped,keytoExitCode1.keys,keytoExitCode1.rt,keytoExitCode1.started,keytoExitCode1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,4,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1F0B,5,1887.7938823599834,None,,,,,,,,,,,,,,,,,,,1889.7839053049684,None,1889.7839053049684,None,[-0.2513020833333333],[0.0026041666666666665],[1],[0],[0],[0.4299282540450804],['polygonVis_F1'],0.007624664576724172,None,0,['polygonVis_F1'],1,space,0.2413417449570261,1890.2139230609755,None,1889.7839053049684,None,1889.7839053049684,None,1889.7839053049684,None,1889.7839053049684,None,1889.7839053049684,None,1889.7839053049684,None,1889.7839053049684,None,1889.7839053049684,None,1889.7839053049684,None,1889.7839053049684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.623979736003,1888.6339208879508,1888.6938462949474,1888.703843398951,1888.703843398951,1888.713867730985,1888.713867730985,1888.7239007389871,1888.5038692136004,None,1888.5638958365598,None,1888.6238578005868,None,1888.6838527475775,None,1888.7239007389871,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1449,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.0941856403923,
,4F0B,20,,,4,0,0,6,12,18,0,6,12,18,0,0,0,0,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,5,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,4F0B,20,1890.4738520369865,None,,,,,,,,,,,,,,,,,,,1892.4439070789958,None,1892.4439070789958,None,[0.10807291666666667],[0.006510416666666667],[1],[0],[0],[0.41877780499635264],['polygonVis_F3'],0.007401390525046736,None,0,['polygonVis_F3'],3,space,0.4313885460142046,1892.8639017059468,None,1892.4439070789958,None,1892.4439070789958,None,1892.4439070789958,None,1892.4439070789958,None,1892.4439070789958,None,1892.4439070789958,None,1892.4439070789958,None,1892.4439070789958,None,1892.4439070789958,None,1892.4439070789958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.1839144679834,1891.1939203469665,1891.2538676699623,1891.263884016953,1891.3138710579951,1891.32383827999,1891.3739170189947,1891.3838954669773,1891.1838740785897,None,1891.2539370796003,None,1891.313809564599,None,1891.3739257645502,None,1891.3838954669773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1449,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.0941856403923,
,3F0B,15,,,3,0,5,11,17,20,0,6,12,18,0,0,0,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,6,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,3F0B,15,1893.3240304669598,None,,,,,,,,,,,,,,,,,,,1895.2939106400008,None,1895.2939106400008,None,[-0.053385416666666664],[0.009114583333333334],[1],[0],[0],[0.47974175796844065],['polygonVis_F2'],0.007655032561160624,None,0,['polygonVis_F2'],2,space,0.6653274510172196,1895.7739700029488,None,1895.2939106400008,None,1895.2939106400008,None,1895.2939106400008,None,1895.2939106400008,None,1895.2939106400008,None,1895.2939106400008,None,1895.2939106400008,None,1895.2939106400008,None,1895.2939106400008,None,1895.2939106400008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.0939300469472,1894.1038946349872,1894.1539804379572,1894.1639115729486,1894.2139817979769,1894.2238763679634,1894.243939783948,1894.2539673469728,1894.0439172835613,None,1894.1039353755477,None,1894.1639857665577,None,1894.2239871265774,None,1894.2539673469728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1449,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.0941856403923,
,1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,7,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1F0B,5,1896.4838784749736,None,,,,,,,,,,,,,,,,,,,1898.483935067954,None,1898.483935067954,None,[-0.234375],[0.0026041666666666665],[1],[0],[0],[0.6683700319845229],['polygonVis_F1'],0.007188958639744669,None,0,['polygonVis_F1'],1,space,1.0051796800107695,1899.1541058659786,None,1898.483935067954,None,1898.483935067954,None,1898.483935067954,None,1898.483935067954,None,1898.483935067954,None,1898.483935067954,None,1898.483935067954,None,1898.483935067954,None,1898.483935067954,None,1898.483935067954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.3240043239784,1897.3339260039502,1897.3939137439593,1897.4039563289843,1897.4039563289843,1897.4139645730029,1897.4139645730029,1897.4239028739976,1897.2038529125566,None,1897.263885858556,None,1897.3238954525732,None,1897.3839240555826,None,1897.4239028739976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1449,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.0941856403923,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F2B,2,1904.4439547169604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1906.3939775499748,None,1906.3939775499748,None,[-0.061197916666666664],[-0.01171875],[1],[0],[0],[2.3980360730201937],['polygonAud_B2'],0.006618677580263466,None,['polygonAud_B2'],2,space,0.7552968810196035,1908.7640026519657,None,1906.3939775499748,None,1906.3939775499748,None,1906.3939775499748,None,1906.3939775499748,None,1906.3939775499748,None,1906.3939775499748,None,1906.3939775499748,None,1906.3939775499748,None,1906.3939775499748,None,1906.3939775499748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.1539749939693,1905.1639593539876,1905.2139121819637,1905.2339507559664,1905.283937494969,1905.2939261739957,1905.3439128680038,1905.3539257779485,1905.2539511396026,None,1905.3139235495764,None,1905.363931106549,None,1905.3739225565514,None,1905.3539257779485,None,1900.2039149319753,None,space,3.9974327339441516,1900.393900881987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1449,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.0941856403923,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F2B,2,1909.5639990549535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.5139407049865,None,1911.5139407049865,None,[0.06640625],[-0.0013020833333333333],[1],[0],[0],[0.4894084859988652],['polygonAud_B3'],0.007461169618181884,None,['polygonAud_B3'],3,space,0.19524327700491995,1912.0040465819766,None,1911.5139407049865,None,1911.5139407049865,None,1911.5139407049865,None,1911.5139407049865,None,1911.5139407049865,None,1911.5139407049865,None,1911.5139407049865,None,1911.5139407049865,None,1911.5139407049865,None,1911.5139407049865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.283975284954,1910.2939820629545,1910.3439887959976,1910.3539772160002,1910.4039662059513,1910.4140021529747,1910.4639279010007,1910.473969521001,1910.3739705935877,None,1910.4339408645465,None,1910.4839748496015,None,1910.493941533583,None,1910.473969521001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1449,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.0941856403923,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F1B,1,1912.2339882329688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.203958194994,None,1914.203958194994,None,[-0.25390625],[0.006510416666666667],[1],[0],[0],[0.4493698910227977],['polygonAud_B1'],0.007474288635421544,None,['polygonAud_B1'],1,space,0.2812759000225924,1914.6540131379734,None,1914.203958194994,None,1914.203958194994,None,1914.203958194994,None,1914.203958194994,None,1914.203958194994,None,1914.203958194994,None,1914.203958194994,None,1914.203958194994,None,1914.203958194994,None,1914.203958194994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.9639742139843,1912.9739514899557,1913.024014804978,1913.033909574966,1913.0840547379921,1913.0939076679642,1913.1440352739883,1913.1539056619513,1913.0839315125777,None,1913.1540406025888,None,1913.1639109905518,None,1913.183966766548,None,1913.1539056619513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1449,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.0941856403923,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F4B,4,1914.9739671539865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.9340866219718,None,1916.9340866219718,None,[0.2578125],[0.009114583333333334],[1],[0],[0],[0.48999542597448453],['polygonAud_B4'],0.007544605643488467,None,['polygonAud_B4'],4,space,0.21522948099300265,1917.4240606739768,None,1916.9340866219718,None,1916.9340866219718,None,1916.9340866219718,None,1916.9340866219718,None,1916.9340866219718,None,1916.9340866219718,None,1916.9340866219718,None,1916.9340866219718,None,1916.9340866219718,None,1916.9340866219718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.6940476179589,1915.7039781999774,1915.7539740189677,1915.7639998089871,1915.824031502998,1915.8340200899984,1915.8839525209623,1915.894057241967,1915.6939708965656,None,1915.7539894695801,None,1915.8139662085741,None,1915.8839733805798,None,1915.894057241967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1449,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.0941856403923,
,0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F3B,3,1917.684037487954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.6340229119523,None,1919.6340229119523,None,[-0.057291666666666664],[0.0078125],[1],[0],[0],[1.7888653270201758],['polygonAud_B2'],0.0074560376815497875,None,['polygonAud_B2'],2,space,0.2472924479516223,1921.4240012019873,None,1919.6340229119523,None,1919.6340229119523,None,1919.6340229119523,None,1919.6340229119523,None,1919.6340229119523,None,1919.6340229119523,None,1919.6340229119523,None,1919.6340229119523,None,1919.6340229119523,None,1919.6340229119523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.3939945629681,1918.4040031029726,1918.454061389959,1918.4740064839716,1918.5240071769804,1918.5339569779462,1918.5839780299575,1918.5940007589525,1918.443965241575,None,1918.5139751565584,None,1918.5739584825642,None,1918.604006087553,None,1918.5940007589525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1449,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.0941856403923,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F4B,4,1921.7139802729944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.6540967059555,None,1923.6540967059555,None,[0.24609375],[-0.013020833333333334],[1],[0],[0],[0.5486180600128137],['polygonAud_B4'],0.007464951660949737,None,['polygonAud_B4'],4,space,0.203335462952964,1924.2039954519714,None,1923.6540967059555,None,1923.6540967059555,None,1923.6540967059555,None,1923.6540967059555,None,1923.6540967059555,None,1923.6540967059555,None,1923.6540967059555,None,1923.6540967059555,None,1923.6540967059555,None,1923.6540967059555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.4240037589916,1922.4340623659664,1922.4840336699854,1922.494045518979,1922.5440302389907,1922.5542043669848,1922.6041960139992,1922.614065902948,1922.4239930855983,None,1922.483999734599,None,1922.5439793255937,None,1922.6042785005702,None,1922.614065902948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1449,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.0941856403923,
,0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F3B,3,1924.4341662019724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.3839902709587,None,1926.3839902709587,None,[0.24609375],[-0.013020833333333334],[1],[0],[0],[0.3291120170033537],['polygonAud_B4'],0.007633582630660385,None,['polygonAud_B4'],4,space,0.2693139479961246,1926.7140171569772,None,1926.3839902709587,None,1926.3839902709587,None,1926.3839902709587,None,1926.3839902709587,None,1926.3839902709587,None,1926.3839902709587,None,1926.3839902709587,None,1926.3839902709587,None,1926.3839902709587,None,1926.3839902709587,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.1540712619899,1925.1639824989834,1925.214051175979,1925.2239685509703,1925.2740289059584,1925.283999578969,1925.3340814279509,1925.3440126449568,1925.2039681645983,None,1925.2640109805798,None,1925.3239958375634,None,1925.3540179735573,None,1925.3440126449568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1449,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.0941856403923,
