wordList,condition,conditionCode,audioFile,trialType,corrFlash,corrBeeps,f1Start,f2Start,f3Start,f4Start,b1Start,b2Start,b3Start,b4Start,f1Color,f2Color,f3Color,f4Color,b1Vol,b2Vol,b3Vol,b4Vol,crossColor,crossContrast,firstResp,wordPresentation.thisRepN,wordPresentation.thisTrialN,wordPresentation.thisN,wordPresentation.thisIndex,flashPractice.thisRepN,flashPractice.thisTrialN,flashPractice.thisN,flashPractice.thisIndex,beepPractice.thisRepN,beepPractice.thisTrialN,beepPractice.thisN,beepPractice.thisIndex,practiceLoops.thisRepN,practiceLoops.thisTrialN,practiceLoops.thisN,practiceLoops.thisIndex,overarchingBreak.thisRepN,overarchingBreak.thisTrialN,overarchingBreak.thisN,overarchingBreak.thisIndex,SIFI_VisualTrials.thisRepN,SIFI_VisualTrials.thisTrialN,SIFI_VisualTrials.thisN,SIFI_VisualTrials.thisIndex,SIFI_AudTrials.thisRepN,SIFI_AudTrials.thisTrialN,SIFI_AudTrials.thisN,SIFI_AudTrials.thisIndex,SifiLoops.thisRepN,SifiLoops.thisTrialN,SifiLoops.thisN,SifiLoops.thisIndex,welcomeTxt.started,welcomeTxt.stopped,goOnAndStart.keys,goOnAndStart.rt,goOnAndStart.started,goOnAndStart.stopped,helloWordTest.started,helloWordTest.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,preWordFixCross.started,preWordFixCross.stopped,wordText_2.started,wordText_2.stopped,wordListTime,text_7.started,text_7.stopped,text_8.started,text_8.stopped,helloInstr.started,helloInstr.stopped,beginPractPress.keys,beginPractPress.rt,beginPractPress.started,beginPractPress.stopped,text_4.started,text_4.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,practiceTypeHeader.started,practiceTypeHeader.stopped,fillInText.started,fillInText.stopped,firstResponseQ,flashCondition,flashCode,crossSetup.started,crossSetup.stopped,gratP1.started,gratP1.stopped,gratP2.started,gratP2.stopped,gratP3.started,gratP3.stopped,gratP4.started,gratP4.stopped,practiceBeep1.started,practiceBeep1.stopped,practiceBeeps2.started,practiceBeeps2.stopped,practiceBeeps3.started,practiceBeeps3.stopped,practiceBeeps4.started,practiceBeeps4.stopped,text_2.started,text_2.stopped,Border_1V.started,Border_1V.stopped,Border_2V.started,Border_2V.stopped,Border_3V.started,Border_3V.stopped,Border_4V.started,Border_4V.stopped,R1GeneralPrompt_3.started,R1GeneralPrompt_3.stopped,flashPromptTxt_2.started,flashPromptTxt_2.stopped,mouseClick1Vis.x,mouseClick1Vis.y,mouseClick1Vis.leftButton,mouseClick1Vis.midButton,mouseClick1Vis.rightButton,mouseClick1Vis.time,mouseClick1Vis.clicked_name,mouseClick1Vis.started,mouseClick1Vis.stopped,clickCounter,flashClick,flashRespNum,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,polygonVis_F1.started,polygonVis_F1.stopped,polygonVis_F2.started,polygonVis_F2.stopped,polygonVis_F3.started,polygonVis_F3.stopped,polygonVis_F4.started,polygonVis_F4.stopped,flashVisOpt1.started,flashVisOpt1.stopped,flashVisOpt2.started,flashVisOpt2.stopped,flashVisOpt3.started,flashVisOpt3.stopped,flashVisOpt4.started,flashVisOpt4.stopped,flashPic.started,flashPic.stopped,rollingOnVis.started,rollingOnVis.stopped,text_5.started,text_5.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,Border_1A.started,Border_1A.stopped,Border_2A.started,Border_2A.stopped,Border_3A.started,Border_3A.stopped,Border_4A.started,Border_4A.stopped,R1GeneralPrompt_4.started,R1GeneralPrompt_4.stopped,beepPrompt_uniAud.started,beepPrompt_uniAud.stopped,mouseClickAudB.x,mouseClickAudB.y,mouseClickAudB.leftButton,mouseClickAudB.midButton,mouseClickAudB.rightButton,mouseClickAudB.time,mouseClickAudB.clicked_name,mouseClickAudB.started,mouseClickAudB.stopped,beepClick,beepRespNum,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,polygonAud_B1.started,polygonAud_B1.stopped,polygonAud_B2.started,polygonAud_B2.stopped,polygonAud_B3.started,polygonAud_B3.stopped,polygonAud_B4.started,polygonAud_B4.stopped,beepAudOpt1.started,beepAudOpt1.stopped,beepAudOpt2.started,beepAudOpt2.stopped,beepAudOpt3.started,beepAudOpt3.stopped,beepAudOpt4.started,beepAudOpt4.stopped,speakerPic.started,speakerPic.stopped,rollingOnAud.started,rollingOnAud.stopped,text_6.started,text_6.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,Border_0F.started,Border_0F.stopped,Border_1F.started,Border_1F.stopped,Border_2F.started,Border_2F.stopped,Border_3F.started,Border_3F.stopped,Border_0B.started,Border_0B.stopped,Border_1B.started,Border_1B.stopped,Border_2B.started,Border_2B.stopped,Border_3B.started,Border_3B.stopped,R1GeneralPrompt_2.started,R1GeneralPrompt_2.stopped,flashPromptTxt.started,flashPromptTxt.stopped,beepPromptTxt.started,beepPromptTxt.stopped,mouseClick1.x,mouseClick1.y,mouseClick1.leftButton,mouseClick1.midButton,mouseClick1.rightButton,mouseClick1.time,mouseClick1.clicked_name,mouseClick1.started,mouseClick1.stopped,mouseClickB.x,mouseClickB.y,mouseClickB.leftButton,mouseClickB.midButton,mouseClickB.rightButton,mouseClickB.time,mouseClickB.clicked_name,mouseClickB.started,mouseClickB.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,polygonF0.started,polygonF0.stopped,polygonF2.started,polygonF2.stopped,polygonF3.started,polygonF3.stopped,polygonF1.started,polygonF1.stopped,polygonB0.started,polygonB0.stopped,polygonB1.started,polygonB1.stopped,polygonB2.started,polygonB2.stopped,polygonB3.started,polygonB3.stopped,flashOpt0.started,flashOpt0.stopped,flashOpt1.started,flashOpt1.stopped,flashOpt2.started,flashOpt2.stopped,flashOpt3.started,flashOpt3.stopped,beepOpt0.started,beepOpt0.stopped,beepOpt1.started,beepOpt1.stopped,beepOpt2.started,beepOpt2.stopped,beepOpt3.started,beepOpt3.stopped,flashPicBisen.started,flashPicBisen.stopped,beepPicBisen.started,beepPicBisen.stopped,rollingOn.started,rollingOn.stopped,goToTask.started,goToTask.stopped,spaceToStart.keys,spaceToStart.rt,spaceToStart.started,spaceToStart.stopped,flashGoGo.started,flashGoGo.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,grat1.started,grat1.stopped,grat2.started,grat2.stopped,grat3.started,grat3.stopped,grat4.started,grat4.stopped,b1Test.started,b1Test.stopped,b2Test.started,b2Test.stopped,b3Test.started,b3Test.stopped,b4Test.started,b4Test.stopped,text.started,text.stopped,beepGoGo.started,beepGoGo.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,bisenGoGo.started,bisenGoGo.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,breatheBro.started,breatheBro.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,3F0B,15,,,3,0,5,11,17,20,0,6,12,18,0,0,0,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,1,6,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3F0B,15,1602.4673091270088,None,,,,,,,,,,,,,,,,,,,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,[0.10807291666666667],[-0.01171875],[1],[0],[0],[0.37953732900496107],['polygonVis_F3'],0.007599221615237184,None,0,['polygonVis_F3'],3,space,0.16230290199746378,1604.7878904050012,None,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,1604.4077634970017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.2174254569982,1603.227422402997,1603.277428062007,1603.287478851009,1603.3374736270052,1603.3474519840092,1603.3674992270098,1603.377469472005,1603.1675245306046,None,1603.2274218355974,None,1603.2874244406062,None,1603.3474700056045,None,1603.377469472005,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,1,7,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1F0B,5,1604.9978988770017,None,,,,,,,,,,,,,,,,,,,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,[-0.20833333333333334],[-0.015625],[1],[0],[0],[0.5284745509998174],['polygonVis_F1'],0.007149613607907668,None,0,['polygonVis_F1'],1,space,0.20161503499548417,1607.4685822839965,None,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,1606.9484991740028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.8180967860098,1605.8281305099954,1605.8883121120016,1605.8982590899977,1605.8982590899977,1605.908243680009,1605.908243680009,1605.9181039560062,1605.6981514136073,None,1605.758184984597,None,1605.8181282036035,None,1605.8781946425966,None,1605.9181039560062,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F2B,2,1611.949925923007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,[-0.048177083333333336],[-0.0013020833333333333],[1],[0],[0],[0.8286138320108876],['polygonAud_B2'],0.006592064586584456,None,['polygonAud_B2'],2,space,0.5133810279949103,1614.7008128610032,None,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,1613.8704596050084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.6501480610023,1612.660201118997,1612.7102452120016,1612.7201146020088,1612.7701793830056,1612.7801525380055,1612.8302210429974,1612.840203151005,1612.740095810595,None,1612.800172042605,None,1612.8501995296042,None,1612.8601405325985,None,1612.840203151005,None,1607.7191126020043,None,space,4.009405067001353,1607.9088902950025,None,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F2B,2,1615.240910492008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,[-0.04296875],[-0.03125],[1],[0],[0],[1.9993753879971337],['polygonAud_B2'],0.007542515595559962,None,['polygonAud_B2'],2,space,0.460298279998824,1619.1619141490082,None,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,1617.1614144740015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.9411022599961,1615.9510178269993,1616.0011326230015,1616.0110758780065,1616.0611469080031,1616.0711086910014,1616.1211376669962,1616.131107289999,1616.031056026602,None,1616.0910642425965,None,1616.1411036685981,None,1616.151101042598,None,1616.131107289999,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F4B,4,1619.6521209970088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,[0.07421875],[-0.018229166666666668],[1],[0],[0],[1.2490710059937555],['polygonAud_B3'],0.007612810601131059,None,['polygonAud_B3'],3,space,0.3048448010085849,1622.8133488099993,None,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,1621.5727740700095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.352396622009,1620.362324258007,1620.4123962430021,1620.4223021579965,1620.4723890160094,1620.4823245860025,1620.5323928069993,1620.5423514060094,1620.3522928316029,None,1620.4123395715956,None,1620.4724272346007,None,1620.5323512216069,None,1620.5423514060094,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F1B,1,1623.163137801006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,[-0.2708333333333333],[0.01171875],[1],[0],[0],[0.5389834919915302],['polygonAud_B1'],0.007423058603308164,None,['polygonAud_B1'],1,space,0.3183594739966793,1625.6238378370035,None,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,1625.0836731669988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.8634280069964,1623.8733451090084,1623.9233793750027,1623.9334175770055,1623.9834800420067,1623.9933513819997,1624.0433907660044,1624.0534139289957,1623.9833493905985,None,1624.0533871446037,None,1624.063410307595,None,1624.073347620602,None,1624.0534139289957,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F1B,1,1625.9938643750065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,[-0.2265625],[-0.015625],[1],[0],[0],[0.5891751909948653],['polygonAud_B1'],0.007560272599221207,None,['polygonAud_B1'],1,space,0.2855231799912872,1628.5046794480004,None,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,1627.9144828510034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.694169898008,1626.704155037005,1626.7543330339977,1626.7642084350082,1626.8143097249995,1626.824208075006,1626.874277128998,1626.8841713809961,1626.8141900996065,None,1626.8842735075973,None,1626.8941677595953,None,1626.9041875226044,None,1626.8841713809961,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F3B,3,1628.8548209360015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,[0.08854166666666667],[0.0],[1],[0],[0],[0.8290107369975885],['polygonAud_B3'],0.007576178599265404,None,['polygonAud_B3'],3,space,0.22636927400890272,1631.595824946009,None,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,1630.7753155840037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.5549140259973,1629.5649553160038,1629.615003006009,1629.6249430690077,1629.6750242749986,1629.6849446940032,1629.7350082070043,1629.7450060190022,1629.604921447602,None,1629.6649007675965,None,1629.7250416966067,None,1629.7550023976014,None,1629.7450060190022,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,b,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F4B,4,1631.8656776959979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,[0.20703125],[0.013020833333333334],[1],[0],[0],[0.6299914959963644],['polygonAud_B4'],0.0075490096205612645,None,['polygonAud_B4'],4,space,0.32588503300212324,1634.4163223130017,None,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,1633.7861400090042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.565803644,1632.5758703140018,1632.6258571049984,1632.6358480260096,1632.6858724129997,1632.6958701630065,1632.7458873840078,1632.7558507740032,1632.5657881616003,None,1632.6257838756078,None,1632.6857906285964,None,1632.7458394326036,None,1632.7558507740032,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F3B,3,1634.7764193580078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,[0.10416666666666667],[-0.016927083333333332],[1],[0],[0],[1.8398173859895905],['polygonAud_B3'],0.007598230600706302,None,['polygonAud_B3'],3,space,0.22876062701107003,1638.5374442220054,None,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,1636.6969905330043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.4766465680004,1635.486574887007,1635.5366563989955,1635.5465861380071,1635.5966990330053,1635.6065815940092,1635.6566866380017,1635.6666751650046,1635.5266519845986,None,1635.5866135116025,None,1635.6467546045983,None,1635.6766715436038,None,1635.6666751650046,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F1B,1,1638.7974689469993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,[-0.23177083333333334],[-0.033854166666666664],[1],[0],[0],[0.9893214350013295],['polygonAud_B1'],0.007249052607221529,None,['polygonAud_B1'],1,space,0.27382288899389096,1641.7083835259982,None,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,1640.7180874900077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.4978513749957,1639.5077239480015,1639.5579789129988,1639.567766267006,1639.6178225610056,1639.6278107270045,1639.677790133006,1639.6878424160095,1639.6177965635957,None,1639.6877865116053,None,1639.6978387946087,None,1639.7077769835973,None,1639.6878424160095,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,b,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1,1,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F4B,4,1642.0186294660089,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,[0.24869791666666666],[0.0],[1],[0],[0],[2.7102436519926414],['polygonAud_B4'],0.007607144609210081,None,['polygonAud_B4'],4,space,0.2203062070038868,1646.649888815009,None,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,1643.9392158450064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.7187580409955,1642.728682882007,1642.7787404510018,1642.7887016769964,1642.8386923070066,1642.8487530560087,1642.8987528630096,1642.908763733998,1642.7187813085998,None,1642.778776331595,None,1642.8387547356047,None,1642.8987239946086,None,1642.908763733998,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
