Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
bag.wav,bag.mpg,bag,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,49,49,9,,,,,,,,,,,,,,,1199.9855291679996,None,1201.502495109,None,1202.8858874369998,None,egg,1202.8858874369998,None,return,2.210616927999581,1202.969225282999,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
faint.wav,faint.mpg,faint,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,50,50,19,,,,,,,,,,,,,,,1205.202270194999,None,1206.7192000729992,None,1208.1029295440003,None,"heat
",1208.1029295440003,None,return,2.849951661999512,1208.1858572330002,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
bomb.wav,bomb.mpg,bomb,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,51,51,29,,,,,,,,,,,,,,,1211.0692465909997,None,1212.5861316890005,None,1213.9689890320005,None,bowel,1213.9689890320005,None,return,3.727746009999464,1214.0520607229992,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
rid.wav,rid.mpg,rid,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,52,52,102,,,,,,,,,,,,,,,1217.8029078170002,None,1219.3188669779993,None,1220.7026845540004,None,rid,1220.7026845540004,None,return,2.9298639219996403,1220.7859576339997,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
cliff.wav,cliff.mpg,cliff,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,53,53,51,,,,,,,,,,,,,,,1223.7360311079992,None,1225.2520519810005,None,1226.6355669349996,None,bliss,1226.6355669349996,None,return,3.092246766998869,1226.7195938860004,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
flair.wav,flair.mpg,flair,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,54,54,38,,,,,,,,,,,,,,,1229.836264427,None,1231.3521547849996,None,1232.7353910580005,None,flare,1232.7353910580005,None,return,2.3606233640002756,1232.8192434419998,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
grief.wav,grief.mpg,grief,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,55,55,24,,,,,,,,,,,,,,,1235.2020850650006,None,1236.7183158820008,None,1238.1029563209995,None,great,1238.1029563209995,None,return,2.7059390829999757,1238.185912559,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
flow.wav,flow.mpg,flow,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,56,56,18,,,,,,,,,,,,,,,1240.9188587520002,None,1242.4188012220002,None,1243.8021341380008,None,slow,1243.8021341380008,None,return,2.3421458339998935,1243.8856590119995,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
blank.wav,blank.mpg,blank,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,57,57,76,,,,,,,,,,,,,,,1246.2528956789993,None,1247.7689120239993,None,1249.1520615739992,None,bike,1249.1520615739992,None,return,3.224394034999932,1249.2354834189991,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
bust.wav,bust.mpg,bust,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,58,58,5,,,,,,,,,,,,,,,1252.4860434500006,None,1253.9850620779998,None,1255.3695793049992,None,bust,1255.3695793049992,None,return,4.511317159998725,1255.4524903729998,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
route.wav,route.mpg,route,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,59,59,96,,,,,,,,,,,,,,,1259.9861430460005,None,1261.5025711239996,None,1262.885991953999,None,"root
",1262.885991953999,None,return,3.0024705129999347,1262.969347372,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
glow.wav,glow.mpg,glow,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,60,60,75,,,,,,,,,,,,,,,1266.0024648460003,None,1267.5191063620005,None,1268.9028558190003,None,glow,1268.9028558190003,None,return,2.3057733030000236,1268.9861188279992,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
else.wav,else.mpg,else,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,61,61,95,,,,,,,,,,,,,,,1271.3196686039992,None,1272.8361052010005,None,1274.21918851,None,else,1274.21918851,None,return,2.581407167999714,1274.3024969149992,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
dune.wav,dune.mpg,dune,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,62,62,40,,,,,,,,,,,,,,,1276.9019561379992,None,1278.4194118619998,None,1279.802488378,None,"dune
",1279.802488378,None,return,3.1180741089992807,1279.8857250069996,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
dash.wav,dash.mpg,dash,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,63,63,68,,,,,,,,,,,,,,,1283.035605985,None,1284.535469852999,None,1285.9188965230005,None,dash,1285.9188965230005,None,return,2.5611425469996902,1286.0026943020002,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
clerk.wav,clerk.mpg,clerk,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,64,64,74,,,,,,,,,,,,,,,1288.586078036,None,1290.103360829,None,1291.4860089049998,None,"cook
",1291.4860089049998,None,return,2.4023115410000173,1291.5694992589997,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
bull.wav,bull.mpg,bull,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,65,65,118,,,,,,,,,,,,,,,1294.0029650800006,None,1295.5022817999998,None,1296.8857247409996,None,bull,1296.8857247409996,None,return,1.9786743459990248,1296.9691406279999,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
