targetSpeakerName,targetSpeakerEccen,targetSpkrChannel,targetSpkrSound,targetVisualDegrees,visStimLoc,visStimLoc2,visStimW,visStimH,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,audLocalLoop.thisRepN,audLocalLoop.thisTrialN,audLocalLoop.thisN,audLocalLoop.thisIndex,visualLocalLoop.thisRepN,visualLocalLoop.thisTrialN,visualLocalLoop.thisN,visualLocalLoop.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,letsGoLocal.keys,letsGoLocal.rt,letsGoLocal.started,letsGoLocal.stopped,text_4.started,text_4.stopped,prepFixTxt.started,prepFixTxt.stopped,prepFixTxt_2.started,prepFixTxt_2.stopped,respPromptLocal.started,respPromptLocal.stopped,slider.response,slider.rt,slider.started,slider.stopped,letsGoLocal_2.keys,letsGoLocal_2.rt,letsGoLocal_2.started,letsGoLocal_2.stopped,text_7.started,text_7.stopped,prepFixTxt_3.started,prepFixTxt_3.stopped,grating.started,grating.stopped,participant,session,date,expName,psychopyVersion,frameRate,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,6,2,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.66726153111085,None,196.76716301590204,None,197.70030848914757,None,1.1751322751322753,0.65047367522493,197.70030848914757,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,6,3,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.3673132811673,None,199.46700657112524,None,200.40034672711045,None,1.6058201058201058,0.5826292601414025,200.40034672711045,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,6,4,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.9839998949319,None,202.08385393489152,None,203.01707320893183,None,1.4,0.8151143011637032,203.01707320893183,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,6,5,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.83392948796973,None,204.9338718620129,None,205.8669844060205,None,1.3354497354497354,0.5001575741916895,205.8669844060205,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,6,6,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.36730151204392,None,207.46710990788415,None,208.40045144874603,None,1.337037037037037,0.4998629172332585,208.40045144874603,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,7,0,49,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.90071699488908,None,210.00045861676335,None,210.93387675192207,None,1.6603174603174602,0.5994014837779105,210.93387675192207,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,7,1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.53481669398025,None,212.6336251301691,None,213.56723825493827,None,1.3206349206349206,0.5149870510213077,213.56723825493827,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,7,2,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0840390501544,None,215.18399354675785,None,216.11710996180773,None,1.6634920634920634,0.7152090822346509,216.11710996180773,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,7,3,52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.83401876408607,None,217.93389330711216,None,218.86712375003844,None,1.508994708994709,0.8823905419558287,218.86712375003844,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,7,4,53,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.75067072501406,None,220.8504422819242,None,221.78380168788135,None,1.7068783068783069,0.34954345412552357,221.78380168788135,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,7,5,54,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.13401385908946,None,223.23386677913368,None,224.16715930309147,None,1.625925925925926,0.18289077701047063,224.16715930309147,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,7,6,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.35068206582218,None,225.45052800280973,None,226.3838880797848,None,1.3555555555555556,0.26507849618792534,226.3838880797848,None,,,,,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.766181075945497,226.73402016283944,None,,,,,,,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,236.53389569791034,None,,,239.5514523619786,None,1.3777777777777778,1.087710989639163,239.5514523619786,None,,,,,226.73402016283944,None,237.53417668491602,None,237.71752136200666,237.7342440788634,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,240.6509291077964,None,,,243.66719001391903,None,1.4957671957671956,0.6329915677197278,243.66719001391903,None,,,,,,,241.65078118490055,None,241.8340416997671,241.85071134287864,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,244.30068835197017,None,,,247.317216780968,None,1.5862433862433862,0.9660303699783981,247.317216780968,None,,,,,,,245.3006927720271,None,245.48401159001514,245.50071959476918,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,248.28403121884912,None,,,251.3004298810847,None,1.5862433862433862,0.5986832878552377,251.3004298810847,None,,,,,,,249.28408310981467,None,249.46738447481766,249.4840621049516,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,251.90081007778645,None,,,254.9172467291355,None,1.5952380952380953,0.8159212809987366,254.9172467291355,None,,,,,,,252.90073794173077,None,253.0841193147935,253.10074542975053,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,255.73408207809553,None,,,258.7503859610297,None,1.4015873015873015,0.5656856228597462,258.7503859610297,None,,,,,,,256.7341054477729,None,256.91734240204096,256.9340427480638,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,259.31753315310925,None,,,262.33393509080634,None,1.5343915343915344,0.6652497653849423,262.33393509080634,None,,,,,,,260.3174312100746,None,260.50073696114123,260.51748224906623,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,,,,,1,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,263.0007801800966,None,,,266.01732179988176,None,1.4063492063492062,0.5988562880083919,266.01732179988176,None,,,,,,,264.0008052480407,None,264.1839968599379,264.200771195814,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,,,,,1,1,8,6,,,,,,,,,,,,,,,,,,,,,,,,,266.6173805790022,None,,,269.63381266593933,None,1.643915343915344,0.7825317890383303,269.63381266593933,None,,,,,,,267.61742822173983,None,267.80073957610875,267.8174461410381,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,,,,,1,2,9,3,,,,,,,,,,,,,,,,,,,,,,,,,270.417403282132,None,,,273.4339248538017,None,1.498941798941799,1.232164385728538,273.4339248538017,None,,,,,,,271.41746246581897,None,271.6007004138082,271.6174698770046,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,,,,,1,3,10,2,,,,,,,,,,,,,,,,,,,,,,,,,274.6673873597756,None,,,277.68386113177985,None,1.4402116402116403,0.6660153651610017,277.68386113177985,None,,,,,,,275.66746202996,None,275.850751766935,275.8674267218448,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,,,,,1,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,278.35074495896697,None,,,281.3672420619987,None,1.3158730158730159,0.1152546382509172,281.3672420619987,None,,,,,,,279.3507939297706,None,279.5341716990806,279.5507998438552,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,,,,,1,5,12,4,,,,,,,,,,,,,,,,,,,,,,,,,281.48413253575563,None,,,284.5007042977959,None,1.5455026455026455,0.897653030231595,284.5007042977959,None,,,,,,,282.4841085537337,None,282.6673475741409,282.68407704588026,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,,,,,1,6,13,3,,,,,,,,,,,,,,,,,,,,,,,,,285.40080458298326,None,,,288.417391911149,None,1.4835978835978836,0.5493895970284939,288.417391911149,None,,,,,,,286.4007640010677,None,286.5840883697383,286.60080053517595,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,,,,,2,0,14,5,,,,,,,,,,,,,,,,,,,,,,,,,288.96746362093836,None,,,291.9839515709318,None,1.6052910052910052,0.6506760520860553,291.9839515709318,None,,,,,,,289.9674249398522,None,290.15085157286376,290.16743359994143,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,,,,,2,1,15,2,,,,,,,,,,,,,,,,,,,,,,,,,292.65077051892877,None,,,295.6673463280313,None,1.4365079365079365,0.9154222467914224,295.6673463280313,None,,,,,,,293.65079132001847,None,293.8341714311391,293.8507827599533,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,,,,,2,2,16,2,,,,,,,,,,,,,,,,,,,,,,,,,296.5841355868615,None,,,299.6005539409816,None,1.4386243386243387,1.2492088228464127,299.6005539409816,None,,,,,,,297.58414933877066,None,297.76753202686086,297.78412432875484,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,,,,,2,3,17,1,,,,,,,,,,,,,,,,,,,,,,,,,300.85086592892185,None,,,303.8673026910983,None,1.3735449735449734,0.7000887878239155,303.8673026910983,None,,,,,,,301.8507871669717,None,302.03411949891597,302.05077858874574,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,,,,,2,4,18,3,,,,,,,,,,,,,,,,,,,,,,,,,304.56812002602965,None,,,307.58397750603035,None,1.4783068783068782,0.5493351798504591,307.58397750603035,None,,,,,,,305.5674454830587,None,305.75083040399477,305.7674400610849,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,,,,,2,5,19,1,,,,,,,,,,,,,,,,,,,,,,,,,308.1341440360993,None,,,311.15063884388655,None,1.3735449735449734,0.6493641422130167,311.15063884388655,None,,,,,,,309.1341328639537,None,309.3174315011129,309.33415025891736,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,,,,,2,6,20,3,,,,,,,,,,,,,,,,,,,,,,,,,311.8008225369267,None,,,314.8172351727262,None,1.4873015873015873,0.7327644852921367,314.8172351727262,None,,,,,,,312.8008199087344,None,312.98418603418395,313.0008282158524,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,,,,,3,0,21,4,,,,,,,,,,,,,,,,,,,,,,,,,315.5508225020021,None,,,318.5674194507301,None,1.5497354497354499,0.43257447704672813,318.5674194507301,None,,,,,,,316.55080094514415,None,316.7341203610413,316.75084240175784,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,,,,,3,1,22,2,,,,,,,,,,,,,,,,,,,,,,,,,319.0011880621314,None,,,322.01717614009976,None,1.4063492063492062,0.8156197811476886,322.01717614009976,None,,,,,,,320.0008548027836,None,320.18415385484695,320.20081688510254,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,,,,,3,2,23,3,,,,,,,,,,,,,,,,,,,,,,,,,322.83418277511373,None,,,325.85053387191147,None,1.483068783068783,0.48216284485533834,325.85053387191147,None,,,,,,,323.8341457499191,None,324.01758489897475,324.03412087401375,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,,,,,3,3,24,3,,,,,,,,,,,,,,,,,,,,,,,,,326.3341750539839,None,,,329.3506024288945,None,1.4925925925925925,0.5163150378502905,329.3506024288945,None,,,,,,,327.3341517751105,None,327.5174993937835,327.5341404550709,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,,,,,3,4,25,2,,,,,,,,,,,,,,,,,,,,,,,,,329.86749058403075,None,,,332.8840644690208,None,1.416931216931217,0.4836489763110876,332.8840644690208,None,,,,,,,330.8674968588166,None,331.05085466383025,331.0674899057485,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,,,,,3,5,26,1,,,,,,,,,,,,,,,,,,,,,,,,,333.36777639202774,None,,,336.3840774940327,None,1.4047619047619047,0.5859051854349673,336.3840774940327,None,,,,,,,334.3674768479541,None,334.55098326085135,334.56748301303014,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,,,,,3,6,27,5,,,,,,,,,,,,,,,,,,,,,,,,,336.98493300704286,None,,,340.00070642493665,None,1.6216931216931219,0.9990879856050014,340.00070642493665,None,,,,,,,337.9842418981716,None,338.16753623075783,338.1842904239893,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,,,,,4,0,28,5,,,,,,,,,,,,,,,,,,,,,,,,,341.0008722068742,None,,,344.01721677184105,None,1.6015873015873017,0.582537158858031,344.01721677184105,None,,,,,,,342.00085929594934,None,342.18418487301096,342.2008592267521,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,,,,,4,1,29,4,,,,,,,,,,,,,,,,,,,,,,,,,344.600855703,None,,,347.6174448938109,None,1.5386243386243388,0.5160374739207327,347.6174448938109,None,,,,,,,345.60085696494207,None,345.78414058405906,345.8008779780939,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,,,,,4,2,30,0,,,,,,,,,,,,,,,,,,,,,,,,,348.13417614717036,None,,,351.15068790502846,None,1.334920634920635,1.0156628568656743,351.15068790502846,None,,,,,,,349.13421202404425,None,349.31749319285154,349.33419361617416,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,,,,,4,3,31,6,,,,,,,,,,,,,,,,,,,,,,,,,352.1675931881182,None,,,355.1840644418262,None,1.6486772486772487,0.8494143970310688,355.1840644418262,None,,,,,,,353.16756441490725,None,353.35083612287417,353.3675732729025,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,,,,,4,4,32,6,,,,,,,,,,,,,,,,,,,,,,,,,356.034270811826,None,,,359.0505331601016,None,1.6386243386243386,0.6491378089413047,359.0505331601016,None,,,,,,,357.0342139308341,None,357.2175226700492,357.23418819718063,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,,,,,4,5,33,6,,,,,,,,,,,,,,,,,,,,,,,,,359.7008593007922,None,,,362.7173363240436,None,1.6777777777777778,0.5491987951099873,362.7173363240436,None,,,,,,,360.700896281749,None,360.88426095293835,360.9008944411762,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,,,,,4,6,34,6,,,,,,,,,,,,,,,,,,,,,,,,,363.26748608099297,None,,,366.28409953508526,None,1.6502645502645503,0.5993737620301545,366.28409953508526,None,,,,,,,364.2677536639385,None,364.45090319914743,364.46752787800506,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,,,,,5,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,366.8842010498047,None,,,369.9007199630141,None,1.3338624338624339,1.165959944948554,369.9007199630141,None,,,,,,,367.8841875400394,None,368.0675488091074,368.0842322059907,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,,,,,5,1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,371.06758982501924,None,,,374.084079018794,None,1.3714285714285714,0.7996464022435248,374.084079018794,None,,,,,,,372.06750044506043,None,372.25090834405273,372.2675640070811,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,,,,,5,2,37,2,,,,,,,,,,,,,,,,,,,,,,,,,374.884276160039,None,,,377.90066657494754,None,1.4555555555555555,0.5321773942559958,377.90066657494754,None,,,,,,,375.8842449481599,None,376.0675976318307,376.0843726079911,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,,,,,5,3,38,4,,,,,,,,,,,,,,,,,,,,,,,,,378.43423325708136,None,,,381.45056461775675,None,1.5423280423280423,1.0493893311358988,381.45056461775675,None,,,,,,,379.43432995676994,None,379.61763080814853,379.6342466780916,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,,,,,5,4,39,5,,,,,,,,,,,,,,,,,,,,,,,,,382.501066041179,None,,,385.5174042331055,None,1.591005291005291,0.9830592372454703,385.5174042331055,None,,,,,,,383.50099305575714,None,383.6842622179538,383.7009065449238,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,,,,,5,5,40,0,,,,,,,,,,,,,,,,,,,,,,,,,386.5009764148854,None,,,389.51742233289406,None,1.308994708994709,1.3653119443915784,389.51742233289406,None,,,,,,,387.5008460399695,None,387.68427851982415,387.70106029184535,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,,,,,5,6,41,3,,,,,,,,,,,,,,,,,,,,,,,,,390.88427779311314,None,,,393.90078827086836,None,1.482010582010582,1.1153770238161087,393.90078827086836,None,,,,,,,391.8842881130986,None,392.0675400928594,392.0842823558487,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,,,,,6,0,42,4,,,,,,,,,,,,,,,,,,,,,,,,,395.0175767429173,None,,,398.0340692619793,None,1.5492063492063493,0.7330164229497313,398.0340692619793,None,,,,,,,396.0176210729405,None,396.20130847999826,396.217600914184,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,,,,,6,1,43,0,,,,,,,,,,,,,,,,,,,,,,,,,398.767601409927,None,,,401.784029180184,None,1.33015873015873,0.9495605072006583,401.784029180184,None,,,,,,,399.76785307517275,None,399.9510442400351,399.96763915987685,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,,,,,6,2,44,4,,,,,,,,,,,,,,,,,,,,,,,,,402.7342767608352,None,,,405.75076323887333,None,1.5555555555555556,1.2819536528550088,405.75076323887333,None,,,,,,,403.7342686560005,None,403.91761110397056,403.93427833588794,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,,,,,6,3,45,4,,,,,,,,,,,,,,,,,,,,,,,,,407.0342744397931,None,,,410.05058311484754,None,1.5322751322751322,0.8658334920182824,410.05058311484754,None,,,,,,,408.03421847103164,None,408.2177086090669,408.23427387000993,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,,,,,6,4,46,0,,,,,,,,,,,,,,,,,,,,,,,,,410.9176168399863,None,,,413.93426869018003,None,1.3248677248677247,1.2317597740329802,413.93426869018003,None,,,,,,,411.9175937487744,None,412.1009701360017,412.1175958788954,130,001,2023_Nov_07_1233,Localization_IfspeechCrashes,2021.2.3,60.000299458955226,
