wordList,condition,conditionCode,audioFile,trialType,corrFlash,corrBeeps,f1Start,f2Start,f3Start,f4Start,b1Start,b2Start,b3Start,b4Start,f1Color,f2Color,f3Color,f4Color,b1Vol,b2Vol,b3Vol,b4Vol,crossColor,crossContrast,firstResp,toneHz1,audioFile1,playNumber1,toneHz2,audioFile2,playNum2,cond,ravenProblem,wordPresentation.thisRepN,wordPresentation.thisTrialN,wordPresentation.thisN,wordPresentation.thisIndex,flashPractice.thisRepN,flashPractice.thisTrialN,flashPractice.thisN,flashPractice.thisIndex,beepPractice.thisRepN,beepPractice.thisTrialN,beepPractice.thisN,beepPractice.thisIndex,practiceLoops.thisRepN,practiceLoops.thisTrialN,practiceLoops.thisN,practiceLoops.thisIndex,overarchingBreak.thisRepN,overarchingBreak.thisTrialN,overarchingBreak.thisN,overarchingBreak.thisIndex,SIFI_VisualTrials.thisRepN,SIFI_VisualTrials.thisTrialN,SIFI_VisualTrials.thisN,SIFI_VisualTrials.thisIndex,SIFI_AudTrials.thisRepN,SIFI_AudTrials.thisTrialN,SIFI_AudTrials.thisN,SIFI_AudTrials.thisIndex,SifiLoops.thisRepN,SifiLoops.thisTrialN,SifiLoops.thisN,SifiLoops.thisIndex,pitchPracticeLoop.thisRepN,pitchPracticeLoop.thisTrialN,pitchPracticeLoop.thisN,pitchPracticeLoop.thisIndex,repeatPitch.thisRepN,repeatPitch.thisTrialN,repeatPitch.thisN,repeatPitch.thisIndex,pitchTestFull.thisRepN,pitchTestFull.thisTrialN,pitchTestFull.thisN,pitchTestFull.thisIndex,ravenPracticeLoop.thisRepN,ravenPracticeLoop.thisTrialN,ravenPracticeLoop.thisN,ravenPracticeLoop.thisIndex,ravenTestLoop.thisRepN,ravenTestLoop.thisTrialN,ravenTestLoop.thisN,ravenTestLoop.thisIndex,welcomeTxt.started,goOnAndStart.started,goOnAndStart.keys,goOnAndStart.rt,helloWordTest.started,key_resp_14.started,key_resp_14.keys,key_resp_14.rt,preWordFixCross.started,wordText_2.started,preWordFixCross.stopped,wordText_2.stopped,wordListTime,text_7.started,text_7.stopped,text_8.started,text_8.stopped,helloInstr.started,beginPractPress.started,beginPractPress.keys,beginPractPress.rt,text_4.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,practiceTypeHeader.started,fillInText.started,crossSetup.started,crossSetup.stopped,firstResponseQ,flashCondition,flashCode,practiceBeep1.started,practiceBeeps2.started,gratP1.started,practiceBeeps3.started,gratP1.stopped,practiceBeeps4.started,gratP2.started,gratP2.stopped,gratP3.started,gratP3.stopped,gratP4.started,gratP4.stopped,text_2.started,text_2.stopped,R1GeneralPrompt_3.started,flashPromptTxt_2.started,mouseClick1Vis.started,polygonVis_F1.started,polygonVis_F2.started,polygonVis_F3.started,polygonVis_F4.started,flashVisOpt1.started,flashVisOpt2.started,flashVisOpt3.started,flashVisOpt4.started,flashPic.started,rollingOnVis.started,key_resp_12.started,mouseClick1Vis.x,mouseClick1Vis.y,mouseClick1Vis.leftButton,mouseClick1Vis.midButton,mouseClick1Vis.rightButton,mouseClick1Vis.time,mouseClick1Vis.clicked_name,clickCounter,flashClick,flashRespNum,key_resp_12.keys,key_resp_12.rt,text_5.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,R1GeneralPrompt_4.started,beepPrompt_uniAud.started,mouseClickAudB.started,polygonAud_B1.started,polygonAud_B2.started,polygonAud_B3.started,polygonAud_B4.started,beepAudOpt1.started,beepAudOpt2.started,beepAudOpt3.started,beepAudOpt4.started,speakerPic.started,rollingOnAud.started,key_resp_13.started,mouseClickAudB.x,mouseClickAudB.y,mouseClickAudB.leftButton,mouseClickAudB.midButton,mouseClickAudB.rightButton,mouseClickAudB.time,mouseClickAudB.clicked_name,beepClick,beepRespNum,key_resp_13.keys,key_resp_13.rt,text_6.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,R1GeneralPrompt_2.started,flashPromptTxt.started,beepPromptTxt.started,mouseClick1.started,mouseClickB.started,polygonF0.started,polygonF2.started,polygonF3.started,polygonF1.started,polygonB0.started,polygonB1.started,polygonB2.started,polygonB3.started,flashOpt0.started,flashOpt1.started,flashOpt2.started,flashOpt3.started,beepOpt0.started,beepOpt1.started,beepOpt2.started,beepOpt3.started,flashPicBisen.started,beepPicBisen.started,rollingOn.started,key_resp_11.started,mouseClick1.x,mouseClick1.y,mouseClick1.leftButton,mouseClick1.midButton,mouseClick1.rightButton,mouseClick1.time,mouseClick1.clicked_name,mouseClickB.x,mouseClickB.y,mouseClickB.leftButton,mouseClickB.midButton,mouseClickB.rightButton,mouseClickB.time,mouseClickB.clicked_name,key_resp_11.keys,key_resp_11.rt,goToTask.started,spaceToStart.started,spaceToStart.keys,spaceToStart.rt,flashGoGo.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,b1Test.started,b2Test.started,grat1.started,b3Test.started,grat1.stopped,b4Test.started,grat2.started,grat2.stopped,grat3.started,grat3.stopped,grat4.started,grat4.stopped,text.started,text.stopped,beepGoGo.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,bisenGoGo.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,breatheBro.started,image.started,moveOnTxt.started,keysToMoveOn.started,keysToMoveOn.keys,keysToMoveOn.rt,topAppTxt.started,text_3.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,holdHereTxt.started,holdKeys.started,holdKeys.keys,holdKeys.rt,helloPitches.started,PitchLetsGo.started,PitchLetsGo.keys,PitchLetsGo.rt,cross_hold.started,tone1.started,tone2.started,getResponse.started,responsePrompt.started,getResponse.keys,getResponse.rt,feedbackWriting.started,feedbackWriting.stopped,cross_hold.stopped,PlsGoTxt.started,LetsGoAlready.started,LetsGoAlready.keys,LetsGoAlready.rt,RavenInstrTxt.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,ravenProbIm.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_9.started,keytoExitCode1.started,keytoExitCode1.keys,keytoExitCode1.rt,participant,session,date,expName,psychopyVersion,frameRate,
,4F0B,20,,,4,0,0,6,12,18,0,6,12,18,0,0,0,0,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.79932094799,808.9992781579931,f,4F0B,20,,,,,,,,,,,,,,,810.709802723999,810.709802723999,0.00028689300233963877,810.709802723999,810.709802723999,810.709802723999,810.709802723999,810.709802723999,810.709802723999,810.709802723999,810.709802723999,810.709802723999,810.709802723999,811.1700311729946,[0.0859375],[0.0013020833333333333],[1],[0],[0],[0.4709956989972852],['polygonVis_F3'],0,['polygonVis_F3'],3,space,0.2580389689974254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.499401814703,809.5594369497034,809.4994650570006,809.619553264702,809.5094403739931,809.6795332156966,809.5594983999908,809.5695998049923,809.6195357069955,809.6295401989919,809.6795433149964,809.6895111639897,809.6895111639897,810.709802723999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,3F0B,15,,,3,0,5,11,17,20,0,6,12,18,0,0,0,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.4499675429979,811.6501423220034,f,3F0B,15,,,,,,,,,,,,,,,813.3806385339994,813.3806385339994,0.0003225699911126867,813.3806385339994,813.3806385339994,813.3806385339994,813.3806385339994,813.3806385339994,813.3806385339994,813.3806385339994,813.3806385339994,813.3806385339994,813.3806385339994,813.9007125859935,[-0.044270833333333336],[-0.0013020833333333333],[1],[0],[0],[0.5301030249975156],['polygonVis_F2'],0,['polygonVis_F2'],2,space,0.24726368399569765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.1502788087004,812.2103367826988,812.2003367459984,812.2702241627034,812.2101599269954,812.3302232986956,812.2602241260029,812.2702320819953,812.3202232619951,812.3302831420006,812.3503537719953,812.3602251989942,812.3602251989942,813.3806385339994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.180753624998,814.3808051520027,f,1F0B,5,,,,,,,,,,,,,,,816.1117189579963,816.1117189579963,0.0003352539933985099,816.1117189579963,816.1117189579963,816.1117189579963,816.1117189579963,816.1117189579963,816.1117189579963,816.1117189579963,816.1117189579963,816.1117189579963,816.1117189579963,816.6314906859916,[-0.19921875],[-0.00390625],[1],[0],[0],[0.5203133859904483],['polygonVis_F1'],0,['polygonVis_F1'],1,space,0.17216235399246216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.8809821336966,814.9410711706936,815.0010125949921,815.00103843869,815.0110347360023,815.0611143496993,815.0711193820025,815.0810173520003,815.0810173520003,815.0910689979937,815.0910689979937,815.1010045449948,815.1010045449948,816.1117189579963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,2F0B,10,,,2,0,9,15,20,21,0,6,12,18,0,0,1,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,5,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.8415966210014,817.0416006040032,b,2F0B,10,,,,,,,,,,,,,,,818.7720907170005,818.7720907170005,0.00029961099789943546,818.7720907170005,818.7720907170005,818.7720907170005,818.7720907170005,818.7720907170005,818.7720907170005,818.7720907170005,818.7720907170005,818.7720907170005,818.7720907170005,819.3122720269894,[-0.19921875],[-0.00390625],[1],[0],[0],[0.5404283219977515],['polygonVis_F1'],0,['polygonVis_F1'],1,space,0.2438904279988492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.5417346486996,817.6017294676916,817.6318236149964,817.6617690507031,817.6418498669955,817.7217659196962,817.6917659169994,817.7018504180014,817.7418671409978,817.7516963450034,817.7516963450034,817.7618435879995,817.7618435879995,818.7720907170005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,6,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.5722815069894,819.7723389539897,b,1F0B,5,,,,,,,,,,,,,,,821.502836596992,821.502836596992,0.00031626700365450233,821.502836596992,821.502836596992,821.502836596992,821.502836596992,821.502836596992,821.502836596992,821.502836596992,821.502836596992,821.502836596992,821.502836596992,821.8629622209992,[-0.20052083333333334],[-0.006510416666666667],[1],[0],[0],[0.3610196790104965],['polygonVis_F1'],0,['polygonVis_F1'],1,space,0.33267342900217045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.2725313666946,820.3326292176993,820.3926040130027,820.3924853996926,820.4025883409922,820.4525683267042,820.4626411319914,820.472577847002,820.472577847002,820.4825793030031,820.4825793030031,820.4926157669979,820.4926157669979,821.502836596992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,2F0B,10,,,2,0,9,15,20,21,0,6,12,18,0,0,1,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,7,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.2230641709903,822.4231828749907,f,2F0B,10,,,,,,,,,,,,,,,824.1536040990031,824.1536040990031,0.00023535999935120344,824.1536040990031,824.1536040990031,824.1536040990031,824.1536040990031,824.1536040990031,824.1536040990031,824.1536040990031,824.1536040990031,824.1536040990031,824.1536040990031,824.6139069899946,[-0.09895833333333333],[-0.0026041666666666665],[1],[0],[0],[0.4610593600082211],['polygonVis_F2'],0,['polygonVis_F2'],2,space,0.24641582700132858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.9233503566996,822.9832910117024,823.0133238449926,823.0432950596936,823.0233179749921,823.1032757706911,823.0733356059936,823.0833535519923,823.1234540329897,823.1332890189951,823.1332890189951,823.1433225729998,823.1433225729998,824.1536040990031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.7244190209894,826.924395597991,b,0F3B,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,828.6251766909991,828.6251766909991,0.0002671200054464862,828.6251766909991,828.6251766909991,828.6251766909991,828.6251766909991,828.6251766909991,828.6251766909991,828.6251766909991,828.6251766909991,828.6251766909991,828.6251766909991,829.215029828003,[0.0546875],[0.00390625],[1],[0],[0],[0.5904663050023373],['polygonAud_B3'],['polygonAud_B3'],3,space,0.26879869399999734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.4745593086903,827.5346115656924,827.4245706299989,827.5945119246957,827.4345948039991,827.6245537466951,827.484676298991,827.4945404390019,827.5446403590031,827.5546188709995,827.6047268249968,827.6145537099947,827.6145537099947,828.6251766909991,824.8938301659946,825.0840445259964,space,1.608339682003134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.5151662220014,829.7152775830036,b,0F4B,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,831.4157611629926,831.4157611629926,0.0002887579903472215,831.4157611629926,831.4157611629926,831.4157611629926,831.4157611629926,831.4157611629926,831.4157611629926,831.4157611629926,831.4157611629926,831.4157611629926,831.4157611629926,831.9057926129899,[0.20703125],[-0.0026041666666666665],[1],[0],[0],[0.4901458870008355],['polygonAud_B4'],['polygonAud_B4'],4,space,0.21876230101042893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.2153043866914,830.2754617166996,830.2153683869983,830.3354433606931,830.2254268620018,830.3954519187013,830.2753823910025,830.2854320799961,830.3354416719958,830.345402107996,830.3954191119992,830.4054183409899,830.4054183409899,831.4157611629926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.145944909993,832.346000873993,f,0F1B,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,834.056364966993,834.056364966993,0.00033226600498892367,834.056364966993,834.056364966993,834.056364966993,834.056364966993,834.056364966993,834.056364966993,834.056364966993,834.056364966993,834.056364966993,834.056364966993,834.626528681998,[-0.2526041666666667],[-0.009114583333333334],[1],[0],[0],[0.5802651549893199],['polygonAud_B1'],['polygonAud_B1'],1,space,0.24932558300497476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.9661711066932,833.0362054476922,832.8460909089918,833.0461630926933,832.8561447719985,833.0562460987043,832.9060629419982,832.9160742309905,832.966124351995,832.9760693510034,833.0262054109917,833.0361630559928,833.0361630559928,834.056364966993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.8967192489945,835.0968038220017,b,0F1B,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,836.7972489209933,836.7972489209933,0.0002964489976875484,836.7972489209933,836.7972489209933,836.7972489209933,836.7972489209933,836.7972489209933,836.7972489209933,836.7972489209933,836.7972489209933,836.7972489209933,836.7972489209933,837.077320529992,[-0.24739583333333334],[-0.009114583333333334],[1],[0],[0],[0.28111644300224725],['polygonAud_B1'],['polygonAud_B1'],1,space,0.22309967900218908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.7169599027023,835.7869782466936,835.5970450089953,835.7969884097023,835.606885346002,835.8070341566985,835.6569398759893,835.6669968560018,835.7169381400017,835.7269461069955,835.7769782099931,835.7869883730018,835.7869883730018,836.7972489209933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.3272917589929,837.5274468760035,f,0F2B,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,839.2379379519989,839.2379379519989,0.000256922998232767,839.2379379519989,839.2379379519989,839.2379379519989,839.2379379519989,839.2379379519989,839.2379379519989,839.2379379519989,839.2379379519989,839.2379379519989,839.2379379519989,840.0481604889937,"[-0.125, -0.10026041666666667]","[-0.006510416666666667, -0.006510416666666667]","[1, 1]","[0, 0]","[0, 0]","[0.35028795000107493, 0.8212237959960476]",['polygonAud_B2'],['polygonAud_B2'],2,space,0.2040152620029403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.1176684517035,838.1776805926987,838.027591651,838.2277345777023,838.0375787499943,838.2376402936992,838.0876918819995,838.0976662799949,838.1475811169948,838.1576873799931,838.2076057999948,838.2177345410018,838.2177345410018,839.2379379519989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.2683050460037,840.4683140599955,f,0F4B,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,842.1689307249908,842.1689307249908,0.0002823280083248392,842.1689307249908,842.1689307249908,842.1689307249908,842.1689307249908,842.1689307249908,842.1689307249908,842.1689307249908,842.1689307249908,842.1689307249908,842.1689307249908,842.6589294970036,[0.10416666666666667],[0.0],[1],[0],[0],[0.49116997100645676],['polygonAud_B3'],['polygonAud_B3'],3,space,0.16875251100282185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.9684790067025,841.0283637816959,840.9684817039961,841.0883594106912,840.9784275199927,841.1484983867034,841.02851530099,841.0384894799936,841.0885732250026,841.0984918169997,841.1485166850034,841.1584542709898,841.1584542709898,842.1689307249908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.8690277709975,843.0691582349973,f,0F3B,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,844.7695357140037,844.7695357140037,0.0002873699995689094,844.7695357140037,844.7695357140037,844.7695357140037,844.7695357140037,844.7695357140037,844.7695357140037,844.7695357140037,844.7695357140037,844.7695357140037,844.7695357140037,845.3897367089958,[0.10286458333333333],[-0.0026041666666666665],[1],[0],[0],[0.6213512079993961],['polygonAud_B3'],['polygonAud_B3'],3,space,0.23808896300033666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.6191598306963,843.679256934693,843.569225225001,843.7392442956974,843.5792382999934,843.7693212567013,843.6291921590018,843.6391782150022,843.6891744070017,843.6991696969926,843.7492642879952,843.7593212200009,843.7593212200009,844.7695357140037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.6497909079917,845.8498743129894,b,0F2B,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,847.560220386993,847.560220386993,0.0003990969998994842,847.560220386993,847.560220386993,847.560220386993,847.560220386993,847.560220386993,847.560220386993,847.560220386993,847.560220386993,847.560220386993,847.560220386993,848.0305715669965,[-0.036458333333333336],[-0.0078125],[1],[0],[0],[0.4801783209986752],['polygonAud_B2'],['polygonAud_B2'],2,space,0.20562919099756982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.440024345697,846.5000259716966,846.3499677689979,846.5500177716953,846.3599280740018,846.5600439636968,846.4101047029981,846.4199434199982,846.4701427260006,846.4800474759977,846.5301312939991,846.5400177349948,846.5400177349948,847.560220386993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1,0,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.2805643920001,848.480648716999,f,0F4B,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,850.1814339690027,850.1814339690027,0.00030314200557768345,850.1814339690027,850.1814339690027,850.1814339690027,850.1814339690027,850.1814339690027,850.1814339690027,850.1814339690027,850.1814339690027,850.1814339690027,850.1814339690027,850.5211759249942,[0.048177083333333336],[-0.0078125],[1],[0],[0],[0.3607359690067824],['polygonAud_B3'],['polygonAud_B3'],3,space,0.178807821997907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.9806875006965,849.040687933701,848.9806933689979,849.1007541217026,848.9907476619992,849.1608155116904,849.0407623749925,849.0507219879946,849.1007483330031,849.1107918670023,849.1608168050006,849.1708027239947,849.1708027239947,850.1814339690027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
