Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
chill.wav,chill.mpg,chill,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,21,21,43,,,,,,,,,,,,,,,198.91989526699763,None,200.4530380779761,None,201.8364423729945,None,"chill
",201.8364423729945,None,return,2.202651552972384,201.91974871099228,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
pipe.wav,pipe.mpg,pipe,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,22,22,79,,,,,,,,,,,,,,,204.1537535879761,None,205.66969718103064,None,207.05275727499975,None,pipe,207.05275727499975,None,return,1.810213817982003,207.13613924599485,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
birth.wav,birth.mpg,birth,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,23,23,104,,,,,,,,,,,,,,,208.969751148019,None,210.46945044898894,None,211.85346950602252,None,"burn
",211.85346950602252,None,return,2.5855671879835427,211.93679077998968,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
card.wav,card.mpg,card,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,24,24,0,,,,,,,,,,,,,,,214.55324213200947,None,216.05339454702334,None,217.436371718999,None,"card
",217.436371718999,None,return,2.217949967016466,217.52042094501667,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
grasp.wav,grasp.mpg,grasp,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,25,25,113,,,,,,,,,,,,,,,219.76981289399555,None,221.28647748503136,None,222.6694354779902,None,"grace
",222.6694354779902,None,return,2.4166198350139894,222.75375178299146,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
friend.wav,friend.mpg,friend,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,26,26,17,,,,,,,,,,,,,,,225.20381447998807,None,226.72005916800117,None,228.10364031000063,None,"friend
",228.10364031000063,None,return,2.119305887958035,228.18705474497983,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
catch.wav,catch.mpg,catch,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,27,27,25,,,,,,,,,,,,,,,230.3364377390244,None,231.85277068498544,None,233.2370095680235,None,catch,233.2370095680235,None,return,1.9453268670476973,233.32102362898877,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
truck.wav,truck.mpg,truck,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,28,28,78,,,,,,,,,,,,,,,235.28667061799206,None,236.80274659302086,None,238.18641854001908,None,"chuck
",238.18641854001908,None,return,3.8685650750412606,238.26979833299993,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
bleak.wav,bleak.mpg,bleak,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,29,29,69,,,,,,,,,,,,,,,242.1700165660004,None,243.70354167802725,None,245.08614832500461,None,bleak,245.08614832500461,None,return,1.832802354998421,245.1696313570137,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
squat.wav,squat.mpg,squat,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,30,30,94,,,,,,,,,,,,,,,247.01960217399755,None,248.53699983202387,None,249.92008552502375,None,twine,249.92008552502375,None,return,4.974682133994065,250.00368681899272,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
wheat.wav,wheat.mpg,wheat,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,31,31,58,,,,,,,,,,,,,,,255.00350617500953,None,256.5697297810111,None,257.9530520539847,None,"wait
",257.9530520539847,None,return,1.8541956169647165,258.0361680170172,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
two.wav,two.mpg,two,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,32,32,97,,,,,,,,,,,,,,,259.9198712420184,None,261.41993584501324,None,262.8033666529809,None,two,262.8033666529809,None,return,1.2914930109982379,262.8868938399828,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
