Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
roar.wav,roar.mpg,roar,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,17,17,85,,,,,,,,,,,,,,,141.1854609149741,None,142.68532667902764,None,144.06881389394403,None,"roll
",144.06881389394403,None,return,2.883622730965726,144.15213116200175,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
bell.wav,bell.mpg,bell,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,18,18,46,,,,,,,,,,,,,,,147.06884282792453,None,148.56872754800133,None,149.95211479696445,None,bell,149.95211479696445,None,return,1.1123786359094083,150.0353942719521,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
gush.wav,gush.mpg,gush,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,19,19,20,,,,,,,,,,,,,,,151.16886308195535,None,152.65184787497856,None,154.03547043702565,None,gush,154.03547043702565,None,return,4.75706957699731,154.11879151395988,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
bat.wav,bat.mpg,bat,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,20,20,118,,,,,,,,,,,,,,,158.90210928500164,None,160.38523316092324,None,161.76871621096507,None,"bat
",161.76871621096507,None,return,0.7195331599796191,161.85222022701055,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
forth.wav,forth.mpg,forth,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,21,21,25,,,,,,,,,,,,,,,162.6020989579847,None,164.10199756897055,None,165.48536966601387,None,"fort
",165.48536966601387,None,return,2.0509941880591214,165.56876055093016,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
barge.wav,barge.mpg,barge,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,22,22,38,,,,,,,,,,,,,,,167.6520669219317,None,169.15195494599175,None,170.5188320199959,None,"large
",170.5188320199959,None,return,1.6176654660375789,170.60209229099564,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
crash.wav,crash.mpg,crash,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,23,23,30,,,,,,,,,,,,,,,172.25206884602085,None,173.7354568359442,None,175.1188047080068,None,crash,175.1188047080068,None,return,2.7455702390288934,175.20219167892355,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
chase.wav,chase.mpg,chase,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,24,24,75,,,,,,,,,,,,,,,177.96883476502262,None,179.45318717695773,None,180.8354686619714,None,chase,180.8354686619714,None,return,0.7890963529935107,180.9187773859594,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
tart.wav,tart.mpg,tart,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,25,25,69,,,,,,,,,,,,,,,181.73553275503218,None,183.22059459995944,None,184.6020712800091,None,tarte,184.6020712800091,None,return,2.246377628063783,184.6854212989565,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
gap.wav,gap.mpg,gap,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,26,26,68,,,,,,,,,,,,,,,186.95213775499724,None,188.43701440293808,None,189.81876327900682,None,gap,189.81876327900682,None,return,1.0935866399668157,189.902155197924,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
