targetSpeakerName,targetSpeakerEccen,targetSpkrChannel,targetSpkrSound,targetVisualDegrees,visStimLoc,visStimLoc2,visStimW,visStimH,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,audLocalLoop.thisRepN,audLocalLoop.thisTrialN,audLocalLoop.thisN,audLocalLoop.thisIndex,visualLocalLoop.thisRepN,visualLocalLoop.thisTrialN,visualLocalLoop.thisN,visualLocalLoop.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,letsGoLocal.keys,letsGoLocal.rt,letsGoLocal.started,letsGoLocal.stopped,text_4.started,text_4.stopped,prepFixTxt.started,prepFixTxt.stopped,prepFixTxt_2.started,prepFixTxt_2.stopped,respPromptLocal.started,respPromptLocal.stopped,slider.response,slider.rt,slider.started,slider.stopped,letsGoLocal_2.keys,letsGoLocal_2.rt,letsGoLocal_2.started,letsGoLocal_2.stopped,text_7.started,text_7.stopped,prepFixTxt_3.started,prepFixTxt_3.stopped,grating.started,grating.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,4,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6339537128806,None,154.73338492773473,None,155.66648900602013,None,1.38994708994709,0.5988989667966962,155.66648900602013,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,4,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.26695566810668,None,157.36647801101208,None,158.29989466629922,None,1.4,0.8000547140836716,158.29989466629922,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,4,2,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.10083532705903,None,160.1999206300825,None,161.13334696739912,None,1.4968253968253968,0.8687783554196358,161.13334696739912,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,4,3,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.01692433282733,None,163.11652532499284,None,164.04980762582272,None,1.5142857142857142,0.733559787273407,164.04980762582272,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,4,4,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.80000112671405,None,165.90004681702703,None,166.8330655694008,None,1.5153439153439154,1.5332634514197707,166.8330655694008,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,4,5,33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.36710290331393,None,169.4666341934353,None,170.400035132654,None,1.5164021164021164,0.41668174881488085,170.400035132654,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,4,6,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.8176268329844,None,171.91661859862506,None,172.8496831068769,None,1.4804232804232804,0.5831626038998365,172.8496831068769,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,5,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.43441111408174,None,174.54970797151327,None,175.46640601567924,None,1.4296296296296296,0.7993789920583367,175.46640601567924,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,5,1,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.26671733614057,None,177.36644908506423,None,178.2998989764601,None,1.6185185185185185,1.5990676386281848,178.2998989764601,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,5,2,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.90025759954005,None,181.00003190338612,None,181.9334432668984,None,1.4576719576719577,1.0328249363228679,181.9334432668984,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,5,3,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.9672040976584,None,184.06644051149487,None,184.99990157131106,None,1.4407407407407407,0.6326751196756959,184.99990157131106,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,5,4,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.6338332919404,None,186.73323479667306,None,187.66639752872288,None,1.493121693121693,0.8665674095973372,187.66639752872288,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,5,5,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.5339247500524,None,189.63305061403662,None,190.56680224090815,None,1.4195767195767197,0.7001982666552067,190.56680224090815,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,5,6,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.26716036722064,None,192.36645531840622,None,193.29980356805027,None,1.5084656084656085,0.9163057385012507,193.29980356805027,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,6,0,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.21705766953528,None,195.31660058815032,None,196.2499468261376,None,1.483068783068783,0.6325350264087319,196.2499468261376,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,6,1,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.883625023067,None,197.9832172691822,None,198.91672219336033,None,1.4904761904761905,0.7823430486023426,198.91672219336033,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,6,2,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.7001207843423,None,200.79976212140173,None,201.73329346254468,None,1.4661375661375662,0.6002497915178537,201.73329346254468,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,6,3,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.3339386023581,None,203.43330700602382,None,204.36680397670716,None,1.4767195767195767,0.7830562684684992,204.36680397670716,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,6,4,46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.15041952952743,None,206.24989297706634,None,207.18341312091798,None,1.5005291005291004,0.7151216100901365,207.18341312091798,None,,,,,,,,,,,,,,,,,184,001,2024_Mar_12_1629,Localization_IfspeechCrashes,2021.2.3,59.974390363290176,
