targetSpeakerName,targetSpeakerEccen,targetSpkrChannel,targetSpkrSound,targetVisualDegrees,visStimLoc,visStimLoc2,visStimW,visStimH,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,audLocalLoop.thisRepN,audLocalLoop.thisTrialN,audLocalLoop.thisN,audLocalLoop.thisIndex,visualLocalLoop.thisRepN,visualLocalLoop.thisTrialN,visualLocalLoop.thisN,visualLocalLoop.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,letsGoLocal.keys,letsGoLocal.rt,letsGoLocal.started,letsGoLocal.stopped,text_4.started,text_4.stopped,prepFixTxt.started,prepFixTxt.stopped,prepFixTxt_2.started,prepFixTxt_2.stopped,respPromptLocal.started,respPromptLocal.stopped,slider.response,slider.rt,slider.started,slider.stopped,letsGoLocal_2.keys,letsGoLocal_2.rt,letsGoLocal_2.started,letsGoLocal_2.stopped,text_7.started,text_7.stopped,prepFixTxt_3.started,prepFixTxt_3.stopped,grating.started,grating.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,1,0,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.02468523196876,None,79.12447296595201,None,80.0577785577625,None,1.3613756613756614,0.7172263427637517,80.0577785577625,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,1,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7759631848894,None,81.89101455314085,None,82.80787012679502,None,1.0201058201058202,1.7333315731957555,82.80787012679502,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,1,2,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.54144043009728,None,85.64125181781128,None,86.5746405441314,None,1.462962962962963,1.566815251018852,86.5746405441314,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,1,3,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.15792679972947,None,89.25780705688521,None,90.19126369990408,None,1.5746031746031746,1.115869817789644,90.19126369990408,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,1,4,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.30807618470863,None,92.4080159869045,None,93.34123545978218,None,1.964021164021164,1.0833414546214044,93.34123545978218,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,1,5,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.42472578398883,None,95.5244482117705,None,96.45783889014274,None,1.4814814814814814,0.8843321539461613,96.45783889014274,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,1,6,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.35798780014738,None,98.45781639870256,None,99.39108328009024,None,1.5137566137566139,0.6335609639063478,99.39108328009024,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,2,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.04143696697429,None,101.14121896307915,None,102.07460853271186,None,1.066137566137566,1.6500629936344922,102.07460853271186,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,2,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.74135561613366,None,104.84115278394893,None,105.77445162180811,None,1.2264550264550265,0.8504112968221307,105.77445162180811,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,2,2,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.64156877808273,None,107.74116770969704,None,108.67452656896785,None,1.8624338624338623,0.7326788660138845,108.67452656896785,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,2,3,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.4084168788977,None,110.50789033202454,None,111.44122031191364,None,1.270899470899471,1.166940740775317,111.44122031191364,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,2,4,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.6248406469822,None,113.724648905918,None,114.65769892884418,None,1.9116402116402116,1.098715843167156,114.65769892884418,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,2,5,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.7581818299368,None,116.85794828878716,None,117.7910985047929,None,1.4952380952380953,0.9322915337979794,117.7910985047929,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,2,6,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.72469667810947,None,119.82453167205676,None,120.75791390379891,None,1.4481481481481482,0.6994350817985833,120.75791390379891,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,3,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.45810961490497,None,122.55798075394705,None,123.49125688383356,None,1.024867724867725,1.4007866471074522,123.49125688383356,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,3,1,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.90809954889119,None,126.00780779588968,None,126.94126773672178,None,1.0793650793650793,1.016257775016129,126.94126773672178,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,3,2,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.95844409381971,None,129.05792366107926,None,129.9910974749364,None,1.4883597883597883,1.0984812048263848,129.9910974749364,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,3,3,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.09136711573228,None,132.19121606787667,None,133.1245343000628,None,1.4746031746031747,0.7989707658998668,133.1245343000628,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,3,4,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9248179299757,None,135.02447485085577,None,135.95792992599308,None,1.4439153439153438,0.6834653452970088,135.95792992599308,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,3,5,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.6415968989022,None,137.74140611989424,None,138.67448912374675,None,1.325925925925926,0.6320280833169818,138.67448912374675,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,3,6,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.30806441698223,None,140.4079170478508,None,141.3411344611086,None,1.1777777777777778,1.1004130388610065,141.3411344611086,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,4,0,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.4424526207149,None,143.55791548173875,None,144.47456352878362,None,1.4973544973544972,0.8324810760095716,144.47456352878362,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,4,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.3081497857347,None,146.4078387711197,None,147.3411835799925,None,1.0227513227513227,0.8346216534264386,147.3411835799925,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,4,2,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.1914404630661,None,149.29128153575584,None,150.22451998479664,None,1.155026455026455,0.7341864369809628,150.22451998479664,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,4,3,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.9747722200118,None,152.07448476506397,None,153.00787532282993,None,1.3132275132275133,0.7168822200037539,153.00787532282993,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,4,4,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.7252304009162,None,154.82478999812156,None,155.7579280110076,None,1.482010582010582,0.8490510550327599,155.7579280110076,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,4,5,33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.6082510049455,None,157.7079234039411,None,158.64125110395253,None,1.5148148148148148,1.0485923308879137,158.64125110395253,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,4,6,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.69144417485222,None,160.79127285908908,None,161.72449304303154,None,1.4613756613756614,0.7330131609924138,161.72449304303154,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,5,0,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.45812908513471,None,163.55800661072135,None,164.49128333106637,None,1.4947089947089947,0.9499156740494072,164.49128333106637,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,5,1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.4415995948948,None,166.54126084269956,None,167.47456302307546,None,1.0222222222222221,1.3334480188786983,167.47456302307546,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,5,2,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.82487421110272,None,169.92449667211622,None,170.85791529295966,None,1.843915343915344,0.9662994001992047,170.85791529295966,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,5,3,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.8248225580901,None,172.92455510003492,None,173.85783958714455,None,1.2851851851851852,0.7328998981975019,173.85783958714455,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,5,4,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.59218953410164,None,175.69123625010252,None,176.62466215109453,None,1.0412698412698411,1.0827576573938131,176.62466215109453,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,5,5,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.70880943676457,None,178.80781449191272,None,179.7411997281015,None,1.1825396825396826,1.1009514802135527,179.7411997281015,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,5,6,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.85809217905626,None,181.9580200719647,None,182.89127861475572,None,1.7798941798941799,0.8998310891911387,182.89127861475572,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,6,0,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.7914681280963,None,184.89121838612482,None,185.8246639650315,None,1.4962962962962962,0.7502234722487628,185.8246639650315,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,6,1,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.5756896659732,None,187.67456931481138,None,188.60799014987424,None,1.4978835978835978,0.5999056440778077,188.60799014987424,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,6,2,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.22489362489432,None,190.32475055474788,None,191.2577737267129,None,1.5005291005291004,0.5999813610687852,191.2577737267129,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,6,3,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.85944319982082,None,192.97446906706318,None,193.89134849701077,None,1.192063492063492,0.93322708690539,193.89134849701077,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,6,4,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.84154023090377,None,195.94124225107953,None,196.87463071476668,None,1.4873015873015873,0.7664212142117321,196.87463071476668,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,6,5,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.64147731894627,None,198.74141258373857,None,199.67467069299892,None,1.2248677248677249,0.7832453069277108,199.67467069299892,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,6,6,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.45883558504283,None,201.55803610710427,None,202.49127952801064,None,1.2571428571428571,0.6824461719952524,202.49127952801064,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,7,0,49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.17517828382552,None,204.27456112392247,None,205.2079642508179,None,1.488888888888889,0.7827685559168458,205.2079642508179,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,7,1,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.99195827310905,None,207.09136958187446,None,208.02461191406474,None,1.3328042328042329,0.7492840038612485,208.02461191406474,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,7,2,51,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.77486617909744,None,209.87484599091113,None,210.80802663601935,None,1.537037037037037,1.0832497621886432,210.80802663601935,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,7,3,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.89145315205678,None,212.99123627413064,None,213.92451071599498,None,1.0571428571428572,0.9369205869734287,213.92451071599498,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,7,4,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.87503387592733,None,215.9746468900703,None,216.9080101698637,None,1.1206349206349207,0.7673749080859125,216.9080101698637,None,,,,,,,,,,,,,,,,,128,001,2023_Nov_06_1213,Localization_IfspeechCrashes,2021.2.3,60.01323280201455,
