targetSpeakerName,targetSpeakerEccen,targetSpkrChannel,targetSpkrSound,targetVisualDegrees,visStimLoc,visStimLoc2,visStimW,visStimH,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,audLocalLoop.thisRepN,audLocalLoop.thisTrialN,audLocalLoop.thisN,audLocalLoop.thisIndex,visualLocalLoop.thisRepN,visualLocalLoop.thisTrialN,visualLocalLoop.thisN,visualLocalLoop.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,letsGoLocal.keys,letsGoLocal.rt,letsGoLocal.started,letsGoLocal.stopped,text_4.started,text_4.stopped,prepFixTxt.started,prepFixTxt.stopped,prepFixTxt_2.started,prepFixTxt_2.stopped,respPromptLocal.started,respPromptLocal.stopped,slider.response,slider.rt,slider.started,slider.stopped,letsGoLocal_2.keys,letsGoLocal_2.rt,letsGoLocal_2.started,letsGoLocal_2.stopped,text_7.started,text_7.stopped,prepFixTxt_3.started,prepFixTxt_3.stopped,grating.started,grating.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,2,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.05300196120515,None,154.1677844421938,None,155.08437607996166,None,1.2248677248677249,0.8523506848141551,155.08437607996166,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,2,2,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.951307174284,None,157.05104337492958,None,157.98441894399002,None,1.3063492063492064,0.5990412947721779,157.98441894399002,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,2,3,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.5847125761211,None,159.68443658016622,None,160.61770102521405,None,1.2063492063492065,0.6667588157579303,160.61770102521405,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,2,4,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.30129837291315,None,162.40112525131553,None,163.33430931717157,None,1.4814814814814814,0.5832602228038013,163.33430931717157,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,2,5,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.9184574969113,None,165.0177720389329,None,165.9509734469466,None,1.7074074074074075,0.533479715231806,165.9509734469466,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,2,6,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.50130923325196,None,167.6010423740372,None,168.5344453752041,None,1.2502645502645502,0.8507869108580053,168.5344453752041,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,3,0,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.40142787713557,None,170.5010417229496,None,171.43445251090452,None,1.4126984126984126,1.3839366142638028,171.43445251090452,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,3,1,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.83467588294297,None,173.93451752327383,None,174.86765599809587,None,1.4656084656084656,0.8320575570687652,174.86765599809587,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,3,2,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.70133578497916,None,176.8011052510701,None,177.7343736179173,None,1.6962962962962962,0.5661530601792037,177.7343736179173,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,3,3,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.3016728023067,None,179.40109689021483,None,180.33442948991433,None,1.2058201058201057,0.6005262327380478,180.33442948991433,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,3,4,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.95131855132058,None,182.0510545829311,None,182.98440122511238,None,1.6275132275132276,0.7668535830453038,182.98440122511238,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,3,5,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.75224873097613,None,184.85115397302434,None,185.78432711027563,None,1.498941798941799,0.8998434119857848,185.78432711027563,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,3,6,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.6847079321742,None,187.78438727511093,None,188.7176996972412,None,1.5148148148148148,0.4498674850910902,188.7176996972412,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,4,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.168244372122,None,190.26791227189824,None,191.20114048896357,None,1.2693121693121694,1.0337746441364288,191.20114048896357,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,4,1,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.25137528032064,None,193.35113259591162,None,194.284649010282,None,1.3973544973544973,0.6494127037003636,194.284649010282,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,4,2,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.93473948724568,None,196.03446675511077,None,196.9678049250506,None,1.6566137566137566,0.7820203369483352,196.9678049250506,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,4,3,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.75155017711222,None,198.85113649303094,None,199.78446237696335,None,1.2878306878306878,0.7993790130130947,199.78446237696335,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,4,4,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.58469305327162,None,201.6844918699935,None,202.6178229651414,None,1.228042328042328,1.0171829261817038,202.6178229651414,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,4,5,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.63529642717913,None,204.7344216061756,None,205.6677575521171,None,1.416931216931217,0.6827272241935134,205.6677575521171,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,4,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.35137544991449,None,207.45141637697816,None,208.38437046622857,None,1.1830687830687832,0.515477545093745,208.38437046622857,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,5,0,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.90133297303692,None,210.00125040020794,None,210.93447642819956,None,1.3465608465608465,0.6157833402976394,210.93447642819956,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,5,1,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.55145489890128,None,212.65119688631967,None,213.58442213013768,None,1.5544973544973546,0.5842101671732962,213.58442213013768,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,5,2,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.18486559716985,None,215.28443261003122,None,216.2178245303221,None,1.3285714285714285,0.48376745311543345,216.2178245303221,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,5,3,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.71803179197013,None,217.81772778509185,None,218.75109430402517,None,1.498941798941799,0.4330403651110828,218.75109430402517,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,5,4,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.18489556433633,None,220.28454773221165,None,221.21779143204913,None,1.7074074074074075,0.41648092586547136,221.21779143204913,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,5,5,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.63482648227364,None,222.73444187827408,None,223.66794739011675,None,1.3015873015873016,0.6153231170028448,223.66794739011675,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,5,6,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.2847512671724,None,225.38454437209293,None,226.3178149079904,None,1.3634920634920635,0.6831244211643934,226.3178149079904,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,6,0,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.00203548232093,None,228.10141715733334,None,229.03445038106292,None,1.3005291005291006,0.28268950805068016,229.03445038106292,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,6,1,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.31821047933772,None,230.4178790859878,None,231.35107244830579,None,1.508994708994709,0.4320995192974806,231.35107244830579,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,6,2,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.78474701801315,None,232.88454978726804,None,233.8178626340814,None,1.2116402116402116,0.11663621617481112,233.8178626340814,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,6,3,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.93477277690545,None,235.0344759579748,None,235.96775729814544,None,1.5666666666666667,1.0001187645830214,235.96775729814544,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,6,4,46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.96853164304048,None,238.06793470401317,None,239.00132965901867,None,1.5164021164021164,0.9665849902667105,239.00132965901867,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,6,5,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.96816370310262,None,241.06786968233064,None,242.00126452418044,None,1.4835978835978836,1.18324017804116,242.00126452418044,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,6,6,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.18479196401313,None,244.28458269592375,None,245.21792336227372,None,1.373015873015873,0.5341334850527346,245.21792336227372,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,7,0,49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.7680660272017,None,246.86790336901322,None,247.80110778519884,None,1.5322751322751322,0.5331061012111604,247.80110778519884,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,7,1,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.33505045995116,None,249.43473447300494,None,250.36784299602732,None,1.4788359788359788,0.6495450069196522,250.36784299602732,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,7,2,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.01833215914667,None,252.11793921608478,None,253.0510856001638,None,1.2941798941798943,0.6661066920496523,253.0510856001638,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,7,3,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.71864043921232,None,254.81780481804162,None,255.75118266418576,None,1.2746031746031745,0.4830094878561795,255.75118266418576,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,7,4,53,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.23478518100455,None,257.3346912660636,None,258.26788236992434,None,1.646031746031746,0.5673706689849496,258.26788236992434,None,,,,,,,,,,,,,,,,,132,001,2023_Nov_10_1159,Localization_IfspeechCrashes,2021.2.3,60.01128790880095,
