targetSpeakerName,targetSpeakerEccen,targetSpkrChannel,targetSpkrSound,targetVisualDegrees,visStimLoc,visStimLoc2,visStimW,visStimH,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,audLocalLoop.thisRepN,audLocalLoop.thisTrialN,audLocalLoop.thisN,audLocalLoop.thisIndex,visualLocalLoop.thisRepN,visualLocalLoop.thisTrialN,visualLocalLoop.thisN,visualLocalLoop.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,letsGoLocal.keys,letsGoLocal.rt,letsGoLocal.started,letsGoLocal.stopped,text_4.started,text_4.stopped,prepFixTxt.started,prepFixTxt.stopped,prepFixTxt_2.started,prepFixTxt_2.stopped,respPromptLocal.started,respPromptLocal.stopped,slider.response,slider.rt,slider.started,slider.stopped,letsGoLocal_2.keys,letsGoLocal_2.rt,letsGoLocal_2.started,letsGoLocal_2.stopped,text_7.started,text_7.stopped,prepFixTxt_3.started,prepFixTxt_3.stopped,grating.started,grating.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,4,3,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.34433468803763,None,159.44384361011907,None,160.37747613992542,None,1.5793650793650795,0.7664263579063118,160.37747613992542,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,4,4,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.1441905000247,None,162.24406142206863,None,163.17713573109359,None,1.1825396825396826,0.701069578062743,163.17713573109359,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,4,5,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.89420418720692,None,164.99409540509805,None,165.92748982086778,None,1.6756613756613756,0.7000026321038604,165.92748982086778,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,4,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.62854663608596,None,167.7438330128789,None,168.66048414213583,None,1.265079365079365,1.032267952337861,168.66048414213583,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,5,0,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.694256558083,None,170.79413412325084,None,171.72714062407613,None,1.5116402116402117,1.017125847749412,171.72714062407613,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,5,1,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.7608776949346,None,173.86035419628024,None,174.79383351793513,None,1.5703703703703704,1.5331773348152637,174.79383351793513,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,5,2,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.32785708317533,None,177.42722738487646,None,178.36046408908442,None,1.162962962962963,0.9996100142598152,178.36046408908442,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,5,3,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.36089740414172,None,180.46060913195834,None,181.39397153723985,None,1.5576719576719578,1.065936962608248,181.39397153723985,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,5,4,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.46101904613897,None,183.560836548917,None,184.49389092624187,None,1.2486772486772486,1.016836707945913,184.49389092624187,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
farRight,19.1,4,ch1Sound_localizationTask.wav,19.1,"(1237, 878)","(277,-202)",285,-338,,,,,,,,,5,5,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.52769411727786,None,186.6273219282739,None,187.5606010579504,None,1.646031746031746,0.6986002000048757,187.5606010579504,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
